CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgQuantity,MedianQuantity,MaxQuantity,MinQuantity,QuantitySTD,AvgRevenue,MedianRevenue,MaxRevenue,MinRevenue,RevenueSTD,RevenueRange,UniqueProducts,AvgProductsPerInvoice,ActiveMonths,PurchaseSpan,WeekendPurchaseRate,AvgDaysBetweenPurchases,CancelledTransactions,CancelledRevenue,CancellationRate,Country,AverageBasketValue,PurchaseVelocity,ProductDiversityRatio,PurchaseTrend,RevenueTrend
13148.0,29,26,8497.82,4487,5.8807339449541285,3.0,96,1,7.2542997286079505,326.83923076923077,360.325,677.09,14.85,180.81392988203265,662.24,451,28.46153846153846,9,702,38.00786369593709,27.76,10.0,-498.21,27.77777777777778,United Kingdom,326.83923076923077,0.03698435277382646,17.346153846153847,-2.0,-1131.3000000000006
13149.0,14,4,1676.06,1280,14.883720930232558,12.0,96,2,16.2729791224964,419.015,441.45,543.44,249.72,133.57120984703255,293.72,76,21.5,4,274,0.0,91.0,0.0,0.0,0.0,United Kingdom,419.015,0.014545454545454545,19.0,4.0,1676.06
13150.0,484,3,449.96999999999997,171,21.375,6.0,96,2,33.810131617608356,149.99,176.52,236.55,36.9,102.43491250545392,199.65,7,2.6666666666666665,2,146,0.0,73.0,1.0,-14.95,25.0,United Kingdom,149.98999999999998,0.02040816326530612,2.3333333333333335,-3.0,-449.96999999999997
13151.0,296,3,2465.21,813,5.1455696202531644,3.0,36,1,5.242921766949974,821.7366666666667,905.84,1257.87,301.5,483.7002400592058,956.3699999999999,131,48.666666666666664,2,332,0.0,165.5,2.0,-69.05,40.0,United Kingdom,821.7366666666667,0.009009009009009009,43.666666666666664,-1.0,50.52999999999997
13152.0,417,7,2146.38,977,7.237037037037037,6.0,32,1,5.467962876703359,306.6257142857143,301.40999999999997,480.47,196.32999999999998,94.64011215426275,284.14000000000004,114,19.285714285714285,7,277,30.37037037037037,45.833333333333336,2.0,-31.4,22.22222222222222,United Kingdom,306.6257142857143,0.025179856115107913,16.285714285714285,-7.0,-2146.38
13153.0,6,1,486.22,418,27.866666666666667,24.0,72,8,17.83202042341115,486.22,486.22,486.22,486.22,0.0,0.0,15,15.0,1,0,100.0,0.0,0.0,0.0,0.0,United Kingdom,486.22,1.0,15.0,1.0,486.22
13154.0,399,3,1624.84,976,10.494623655913978,8.0,96,1,11.30469665373258,541.6133333333333,611.86,675.88,337.1,179.98310402183125,338.78,78,31.0,3,336,0.0,168.0,2.0,-627.41,40.0,United Kingdom,541.6133333333333,0.008902077151335312,26.0,-3.0,-1624.84
13155.0,33,6,1370.48,741,6.616071428571429,6.0,25,1,5.696917984083545,228.41333333333333,212.6,379.7,89.25999999999999,105.16718398182329,290.44,79,18.5,6,458,5.357142857142857,91.0,0.0,0.0,0.0,United Kingdom,228.41333333333333,0.013071895424836602,13.166666666666666,2.0,573.04
13156.0,385,3,1586.54,914,8.788461538461538,6.0,48,1,8.641369314499546,528.8466666666667,445.68,793.92,346.94,234.80907336245187,446.97999999999996,94,34.666666666666664,2,290,0.0,145.0,0.0,0.0,0.0,United Kingdom,528.8466666666667,0.010309278350515464,31.333333333333332,-3.0,-1586.54
13157.0,49,9,5687.36,4762,18.97211155378486,12.0,96,2,16.10177689335888,631.9288888888889,375.26,1612.66,46.8,536.638692335086,1565.8600000000001,173,27.88888888888889,7,592,23.107569721115535,73.625,1.0,-19.65,10.0,United Kingdom,631.9288888888889,0.01517706576728499,19.22222222222222,-1.0,-2204.92
13158.0,95,5,1508.18,992,9.92,10.0,36,2,5.79041353349559,301.63599999999997,306.42,332.89,256.40999999999997,27.788865216125696,76.48000000000002,70,20.0,5,293,0.0,73.0,0.0,0.0,0.0,United Kingdom,301.636,0.017006802721088437,14.0,3.0,893.9399999999999
13159.0,9,4,1429.35,1058,8.816666666666666,6.0,36,1,7.61906425068213,357.3375,344.74,457.31,282.56,80.15013511113584,174.75,114,29.75,3,106,0.0,35.0,1.0,-58.1,20.0,United Kingdom,357.3375,0.037383177570093455,28.5,4.0,1429.35
13160.0,22,1,91.8,56,14.0,15.0,24,2,9.38083151964686,91.8,91.8,91.8,91.8,0.0,0.0,4,4.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,91.8,1.0,4.0,1.0,91.8
13161.0,313,2,472.13,105,3.1818181818181817,2.0,10,1,2.8334447393427475,236.065,236.065,359.38,112.75,174.39374544403822,246.63,30,16.5,2,187,24.242424242424242,187.0,0.0,0.0,0.0,United Kingdom,236.065,0.010638297872340425,15.0,0.0,-246.63
13162.0,122,16,9275.49,5755,24.180672268907564,24.0,100,1,19.423900095109563,579.718125,621.315,1019.31,3.75,284.66195606294735,1015.56,186,14.875,10,613,23.10924369747899,40.53333333333333,3.0,-158.54999999999998,15.789473684210526,United Kingdom,579.718125,0.026058631921824105,11.625,-8.0,-5898.91
13163.0,610,1,17.65,3,1.5,1.5,2,1,0.7071067811865476,17.65,17.65,17.65,17.65,0.0,0.0,2,2.0,1,0,0.0,0.0,1.0,-17.65,50.0,United Kingdom,17.65,1.0,2.0,-1.0,-17.65
13164.0,569,2,372.2,120,12.0,4.5,48,1,15.534906930308058,186.10000000000002,186.10000000000002,275.8,96.4,126.85495654486664,179.4,7,5.0,2,98,0.0,98.0,1.0,-74.74,33.33333333333333,United Kingdom,186.1,0.020202020202020204,3.5,-2.0,-372.2
13165.0,46,3,1451.16,1736,35.42857142857143,24.0,100,10,25.41325113662818,483.72,429.68,666.84,354.64,162.96457038264487,312.20000000000005,47,16.333333333333332,2,366,0.0,183.0,0.0,0.0,0.0,United Kingdom,483.72,0.008174386920980926,15.666666666666666,1.0,591.8
13166.0,283,2,875.93,522,7.676470588235294,5.0,96,1,12.179553672275452,437.96500000000003,437.96500000000003,458.73,417.2,29.36614462267736,41.53000000000003,55,33.0,2,131,0.0,131.0,1.0,-2.5,33.33333333333333,United Kingdom,437.965,0.015151515151515152,27.5,0.0,-41.53000000000003
13167.0,19,5,1125.15,1007,12.432098765432098,6.0,144,1,21.655217772863043,225.03000000000003,242.12,333.82,131.66,76.98073720093879,202.16,64,16.2,4,371,19.753086419753085,92.25,0.0,0.0,0.0,United Kingdom,225.03000000000003,0.013440860215053764,12.8,3.0,457.51000000000005
13168.0,36,5,1840.73,898,5.190751445086705,3.0,32,1,6.07640557110908,368.146,346.53,622.33,131.43,211.865002843792,490.90000000000003,127,33.8,5,505,13.294797687861271,125.75,1.0,-9.05,16.666666666666664,United Kingdom,368.146,0.009881422924901186,25.4,3.0,758.4499999999999
13169.0,64,3,840.08,296,16.444444444444443,12.0,72,2,16.19811979728883,280.02666666666664,207.68,505.2,127.2,199.1143644575482,378.0,16,6.0,3,498,0.0,248.5,0.0,0.0,0.0,United Kingdom,280.0266666666667,0.006012024048096192,5.333333333333333,1.0,585.68
13170.0,27,1,108.81,141,4.7,2.0,36,1,6.968649005762684,108.81,108.81,108.81,108.81,0.0,0.0,29,29.0,1,0,100.0,0.0,0.0,0.0,0.0,United Kingdom,108.81,1.0,29.0,1.0,108.81
13171.0,22,3,468.41,229,4.978260869565218,2.0,24,1,6.187762584093013,156.13666666666666,140.35,195.52,132.54,34.329786386363295,62.98000000000002,37,15.333333333333334,3,277,50.0,138.5,2.0,-41.6,40.0,United Kingdom,156.13666666666668,0.01079136690647482,12.333333333333334,3.0,468.41
13172.0,400,1,69.6,48,48.0,48.0,48,48,0.0,69.6,69.6,69.6,69.6,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,69.6,1.0,1.0,-1.0,-69.6
13173.0,4,11,2399.82,1481,6.856481481481482,4.0,72,1,9.876575747326537,218.16545454545457,206.15,407.43,49.2,111.25406305961471,358.23,160,19.454545454545453,7,725,0.0,72.2,2.0,-18.85,15.384615384615385,United Kingdom,218.16545454545457,0.015151515151515152,14.545454545454545,-7.0,-1692.52
13174.0,16,12,7995.36,3794,4.044776119402985,2.0,63,1,5.442639611164527,666.28,686.88,1369.06,15.0,355.9732861274335,1354.06,602,74.75,7,718,16.204690831556505,64.9090909090909,0.0,0.0,0.0,United Kingdom,666.28,0.016689847009735744,50.166666666666664,-6.0,-2509.72
13175.0,582,2,831.45,423,9.195652173913043,10.0,24,1,6.234739824269214,415.72499999999997,415.72499999999997,512.3,319.15,136.57767478618163,193.14999999999998,40,23.0,2,153,0.0,153.0,2.0,-38.35,50.0,United Kingdom,415.725,0.012987012987012988,20.0,-2.0,-831.45
13176.0,46,1,481.49,448,6.686567164179104,2.0,72,1,12.854911754613699,481.49,481.49,481.49,481.49,0.0,0.0,66,66.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,481.49,1.0,66.0,1.0,481.49
13177.0,65,2,512.2,180,6.0,6.0,12,3,2.81620923987523,256.1,256.1,282.45,229.75,37.26452736853103,52.69999999999999,23,15.0,1,365,0.0,365.0,0.0,0.0,0.0,United Kingdom,256.1,0.00546448087431694,11.5,0.0,52.69999999999999
13178.0,26,21,14059.19,8778,12.777292576419214,10.0,50,1,7.617584169376768,669.4852380952382,619.0,1258.2,262.26,274.6520297871299,995.94,194,32.714285714285715,11,697,11.353711790393014,34.3,4.0,-61.3,16.0,United Kingdom,669.4852380952382,0.03008595988538682,9.238095238095237,1.0,-2608.249999999999
13179.0,619,1,572.31,368,10.823529411764707,12.0,24,3,5.910804632890486,572.31,572.31,572.31,572.31,0.0,0.0,34,34.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,572.31,1.0,34.0,-1.0,-572.31
13180.0,607,1,86.1,42,10.5,8.0,24,2,9.983319421247959,86.1,86.1,86.1,86.1,0.0,0.0,4,4.0,1,0,100.0,0.0,0.0,0.0,0.0,United Kingdom,86.1,1.0,4.0,-1.0,-86.1
13181.0,381,1,359.69,171,9.0,8.0,24,3,6.137317546507322,359.69,359.69,359.69,359.69,0.0,0.0,19,19.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,359.69,1.0,19.0,-1.0,-359.69
13182.0,45,1,121.18,201,18.272727272727273,16.0,25,12,6.543560331973858,121.18,121.18,121.18,121.18,0.0,0.0,11,11.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,121.18,1.0,11.0,1.0,121.18
13183.0,8,15,7036.18,4027,25.814102564102566,12.0,96,1,21.585181442348127,469.07866666666666,443.14,817.1,211.96,153.21489977277326,605.14,64,10.4,9,627,25.64102564102564,44.214285714285715,3.0,-25.3,16.666666666666664,United Kingdom,469.07866666666666,0.02388535031847134,4.266666666666667,3.0,879.3799999999997
13184.0,15,10,1668.95,1662,9.28491620111732,5.0,144,1,13.737194092604286,166.895,181.95,335.02,8.29,95.60245095068315,326.72999999999996,138,17.8,6,275,0.0,30.11111111111111,2.0,-52.5,16.666666666666664,United Kingdom,166.895,0.036231884057971016,13.8,10.0,1668.95
13185.0,268,1,71.4,12,12.0,12.0,12,12,0.0,71.4,71.4,71.4,71.4,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,71.4,1.0,1.0,1.0,71.4
13186.0,40,3,1575.89,820,10.379746835443038,8.0,100,1,12.460505605114346,525.2966666666667,313.6,988.34,273.95,401.4970448625162,714.3900000000001,69,26.333333333333332,3,89,0.0,44.0,2.0,-36.199999999999996,40.0,United Kingdom,525.2966666666667,0.03333333333333333,23.0,3.0,1575.89
13187.0,337,4,341.36,296,5.285714285714286,2.0,25,1,6.789602440401153,85.34,52.25,236.02,0.84,107.071751332148,235.18,51,13.25,2,287,0.0,95.33333333333333,1.0,-18.7,20.0,United Kingdom,85.34,0.013888888888888888,12.75,-2.0,130.68
13188.0,11,1,114.6,25,12.5,12.5,24,1,16.263455967290593,114.6,114.6,114.6,114.6,0.0,0.0,2,2.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,114.6,1.0,2.0,1.0,114.6
13189.0,19,2,260.68,842,29.03448275862069,24.0,100,12,19.173051695806,130.34,130.34,133.68,127.0,4.723473298326143,6.680000000000007,29,14.5,2,96,0.0,96.0,0.0,0.0,0.0,United Kingdom,130.34,0.020618556701030927,14.5,2.0,260.68
13190.0,544,3,570.66,308,18.11764705882353,10.0,96,1,23.352950437099956,190.22,208.61,214.95,147.1,37.47732247639899,67.85,16,5.666666666666667,3,188,76.47058823529412,93.5,1.0,-51.9,25.0,United Kingdom,190.22,0.015873015873015872,5.333333333333333,-3.0,-570.66
13191.0,658,1,164.69,115,1.9491525423728813,1.0,12,1,1.8044363797993612,164.69,164.69,164.69,164.69,0.0,0.0,58,58.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,164.69,1.0,58.0,-1.0,-164.69
13192.0,95,6,2558.58,1629,10.055555555555555,10.0,50,1,7.048412886856336,426.43,455.97,724.92,15.3,257.6862018812804,709.62,135,27.0,5,591,0.0,117.8,2.0,-14.05,25.0,United Kingdom,426.43,0.010135135135135136,22.5,-2.0,-734.6999999999998
13193.0,61,1,112.08,46,1.84,1.0,12,1,2.173323108360405,112.08,112.08,112.08,112.08,0.0,0.0,22,22.0,1,0,100.0,0.0,0.0,0.0,0.0,United Kingdom,112.08,1.0,22.0,1.0,112.08
13194.0,136,2,472.78,326,32.6,24.0,96,6,34.15064665078345,236.39,236.39,412.08,60.7,248.46318077332907,351.38,10,5.0,2,285,0.0,285.0,0.0,0.0,0.0,United Kingdom,236.39,0.006993006993006993,5.0,0.0,-351.38
13195.0,414,1,136.73,70,1.5217391304347827,1.0,6,1,1.0901402648748688,136.73,136.73,136.73,136.73,0.0,0.0,43,43.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,136.73,1.0,43.0,-1.0,-136.73
13196.0,11,7,3068.84,2006,10.670212765957446,12.0,25,1,6.676462443287431,438.4057142857142,423.90999999999997,1074.82,58.4,350.5455946025254,1016.42,141,26.857142857142858,5,606,0.0,100.83333333333333,1.0,-9.2,12.5,United Kingdom,438.4057142857143,0.011532125205930808,20.142857142857142,1.0,526.72
13197.0,610,1,373.01,204,10.736842105263158,8.0,25,2,7.694457639273422,373.01,373.01,373.01,373.01,0.0,0.0,19,19.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,373.01,1.0,19.0,-1.0,-373.01
13198.0,10,8,4974.23,3449,10.98407643312102,10.0,48,1,7.601689820160706,621.77875,620.505,903.01,384.55,217.22704491170393,518.46,265,39.25,7,424,0.0,60.285714285714285,4.0,-61.95,33.33333333333333,United Kingdom,621.77875,0.018823529411764704,33.125,4.0,1828.2499999999998
13199.0,4,67,15964.210000000001,11567,56.98029556650246,24.0,576,1,83.26671690697708,238.27179104477614,186.2,1826.88,15.0,241.77382037341368,1811.88,61,3.029850746268657,12,731,1.477832512315271,11.0,2.0,-27.91,2.898550724637681,United Kingdom,238.27179104477614,0.09153005464480875,0.9104477611940298,9.0,3670.0300000000007
13200.0,19,4,870.09,516,11.217391304347826,6.0,72,2,12.11594549615095,217.5225,225.285,319.32,100.2,112.29274371777842,219.12,42,11.5,3,107,4.3478260869565215,35.0,0.0,0.0,0.0,United Kingdom,217.5225,0.037037037037037035,10.5,4.0,870.09
13201.0,502,4,1233.06,1036,12.046511627906977,12.0,36,1,9.791841714339888,308.265,322.765,467.13,120.4,142.62328807035686,346.73,65,21.25,3,140,30.23255813953488,46.333333333333336,0.0,0.0,0.0,United Kingdom,308.265,0.028368794326241134,16.25,-4.0,-1233.06
13202.0,394,7,1580.3,572,8.289855072463768,6.0,24,1,6.109542799095627,225.7571428571429,192.07,320.2,166.6,64.48904059716548,153.6,55,9.857142857142858,7,336,13.043478260869565,47.714285714285715,1.0,-8.95,12.5,United Kingdom,225.75714285714284,0.020771513353115726,7.857142857142857,-7.0,-1580.3
13203.0,10,10,2648.25,2413,14.278106508875739,12.0,48,1,9.200132308211025,264.825,199.905,646.32,120.32,164.99178445876902,526.0,158,16.9,7,712,14.201183431952662,78.55555555555556,1.0,-17.7,9.090909090909092,United Kingdom,264.825,0.014025245441795231,15.8,-2.0,-909.3299999999999
13204.0,731,1,966.66,428,7.508771929824562,6.0,24,1,4.773897804795006,966.66,966.66,966.66,966.66,0.0,0.0,57,57.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,966.66,1.0,57.0,-1.0,-966.66
13205.0,443,1,2803.2,256,256.0,256.0,256,256,0.0,2803.2,2803.2,2803.2,2803.2,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2803.2,1.0,1.0,-1.0,-2803.2
13206.0,400,13,8308.19,7086,12.519434628975265,10.0,200,1,16.525618953724045,639.0915384615384,744.8199999999999,1069.42,34.8,319.44215615783907,1034.6200000000001,393,42.84615384615385,7,332,2.65017667844523,27.166666666666668,2.0,-97.19,13.333333333333334,United Kingdom,639.0915384615384,0.03903903903903904,30.23076923076923,-13.0,-8308.19
13207.0,15,4,535.86,178,13.692307692307692,12.0,24,6,5.588449626754207,133.965,134.46,214.20000000000002,52.74,83.64363514338675,161.46,10,3.25,4,596,0.0,198.33333333333334,0.0,0.0,0.0,United Kingdom,133.965,0.006700167504187605,2.5,0.0,-35.34
13208.0,59,9,1976.3,1343,5.329365079365079,4.0,48,1,5.730905485428905,219.58888888888887,205.28,403.36,6.48,139.85737292367216,396.88,198,27.333333333333332,8,677,0.0,84.25,1.0,-18.0,10.0,United Kingdom,219.58888888888887,0.01327433628318584,22.0,3.0,459.0000000000001
13209.0,30,13,8509.51,5781,15.795081967213115,12.0,144,1,16.22104426714108,654.5776923076924,561.52,1932.24,17.4,564.5901758082855,1914.84,284,28.076923076923077,8,653,8.743169398907105,54.166666666666664,3.0,-71.45,18.75,United Kingdom,654.5776923076924,0.019877675840978593,21.846153846153847,3.0,3273.7099999999996
13210.0,94,1,353.48,316,14.363636363636363,12.0,48,6,11.590412518010838,353.48,353.48,353.48,353.48,0.0,0.0,22,22.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,353.48,1.0,22.0,1.0,353.48
13211.0,10,10,2618.77,1845,9.17910447761194,5.0,96,1,13.824534755066075,261.877,217.57,673.94,110.7,165.2612034897752,563.24,98,19.1,6,722,50.74626865671642,80.0,2.0,-22.450000000000003,16.666666666666664,United Kingdom,261.877,0.013831258644536652,9.8,-4.0,-427.92999999999984
13212.0,20,3,786.83,309,2.1914893617021276,1.0,18,1,2.4169487659828492,262.2766666666667,216.22,495.36,75.25,213.808361467304,420.11,128,46.666666666666664,2,41,100.0,20.5,1.0,-7.5,25.0,United Kingdom,262.2766666666667,0.07142857142857142,42.666666666666664,3.0,786.83
13213.0,57,11,3851.52,2962,14.519607843137255,12.0,96,1,15.77378906668694,350.13818181818186,319.4,879.64,85.9,239.75392776003406,793.74,181,18.545454545454547,6,511,16.666666666666664,50.6,3.0,-16.9,21.428571428571427,United Kingdom,350.1381818181818,0.021484375,16.454545454545453,-1.0,-810.3600000000001
13214.0,418,7,3264.23,2966,12.951965065502183,12.0,100,1,10.775311208865247,466.31857142857143,217.32,1647.6299999999999,141.67,560.9446445187668,1505.9599999999998,207,32.714285714285715,6,228,3.4934497816593884,37.666666666666664,0.0,0.0,0.0,United Kingdom,466.31857142857143,0.03056768558951965,29.571428571428573,-7.0,-3264.23
13215.0,402,1,81.6,96,96.0,96.0,96,96,0.0,81.6,81.6,81.6,81.6,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,81.6,1.0,1.0,-1.0,-81.6
13216.0,268,1,333.74,297,59.4,50.0,96,5,38.12872932579841,333.74,333.74,333.74,333.74,0.0,0.0,5,5.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,333.74,1.0,5.0,1.0,333.74
13217.0,122,4,666.48,512,102.4,96.0,250,18,89.32412887904364,166.62,108.75,396.96,52.02,157.07288584178576,344.94,3,1.25,3,533,40.0,177.0,2.0,-400.36,33.33333333333333,United Kingdom,166.62,0.00749063670411985,0.75,2.0,401.48
13218.0,127,1,62.64,88,17.6,12.0,28,12,7.797435475847171,62.64,62.64,62.64,62.64,0.0,0.0,5,5.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,62.64,1.0,5.0,1.0,62.64
13219.0,618,1,76.23,11,1.0,1.0,1,1,0.0,76.23,76.23,76.23,76.23,0.0,0.0,11,11.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,76.23,1.0,11.0,-1.0,-76.23
13220.0,78,5,1336.0900000000001,396,7.471698113207547,5.0,25,1,6.314220134514772,267.21799999999996,166.8,516.8,83.4,212.30682188756913,433.4,46,10.6,4,497,1.8867924528301887,124.0,0.0,0.0,0.0,United Kingdom,267.218,0.010040160642570281,9.2,3.0,302.4900000000001
13221.0,240,2,847.41,244,3.696969696969697,2.0,18,1,3.729176840371063,423.70500000000004,423.70500000000004,498.16,349.25,105.29527078648883,148.91000000000003,62,33.0,2,119,0.0,119.0,0.0,0.0,0.0,United Kingdom,423.705,0.016666666666666666,31.0,2.0,847.41
13222.0,577,1,88.5,30,30.0,30.0,30,30,0.0,88.5,88.5,88.5,88.5,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,88.5,1.0,1.0,-1.0,-88.5
13223.0,200,6,969.12,568,43.69230769230769,48.0,96,4,34.076836256183896,161.52,193.86,216.6,62.4,63.81766526597474,154.2,8,2.1666666666666665,5,464,30.76923076923077,92.4,0.0,0.0,0.0,United Kingdom,161.52,0.012903225806451613,1.3333333333333333,-2.0,-642.72
13224.0,60,2,2155.95,1518,14.055555555555555,10.0,192,1,22.87586710815911,1077.975,1077.975,1212.26,943.69,189.90766822327095,268.56999999999994,101,54.0,2,91,0.0,91.0,1.0,-5.1,33.33333333333333,United Kingdom,1077.975,0.021739130434782608,50.5,2.0,2155.95
13225.0,3,16,16260.07,7401,59.208,48.0,288,12,49.71909738884337,1016.254375,1044.8400000000001,1770.44,339.84000000000003,388.82959894138287,1430.6,60,7.8125,10,719,15.2,47.53333333333333,1.0,-380.79999999999995,5.88235294117647,United Kingdom,1016.254375,0.022222222222222223,3.75,-2.0,-3332.3899999999994
13226.0,273,2,312.46,179,6.392857142857143,4.0,24,1,5.286876034205663,156.23000000000002,156.23000000000002,204.25,108.21000000000001,67.91053526515603,96.03999999999999,28,14.0,2,120,0.0,120.0,0.0,0.0,0.0,United Kingdom,156.23,0.01652892561983471,14.0,0.0,-96.03999999999999
13227.0,202,1,257.7,99,11.0,10.0,24,5,6.726812023536855,257.7,257.7,257.7,257.7,0.0,0.0,9,9.0,1,0,100.0,0.0,0.0,0.0,0.0,United Kingdom,257.7,1.0,9.0,1.0,257.7
13228.0,81,1,358.0,200,100.0,100.0,100,100,0.0,358.0,358.0,358.0,358.0,0.0,0.0,2,2.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,358.0,1.0,2.0,1.0,358.0
13229.0,226,1,160.95,63,6.3,6.0,12,2,3.8600518131237562,160.95,160.95,160.95,160.95,0.0,0.0,10,10.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,160.95,1.0,10.0,1.0,160.95
13230.0,4,30,6120.01,3520,2.8137490007993606,2.0,121,1,5.270264017461454,204.00033333333334,170.89999999999998,504.58,5.04,108.82183476019283,499.53999999999996,653,40.53333333333333,12,626,42.60591526778577,19.741935483870968,1.0,-43.56,3.225806451612903,United Kingdom,204.00033333333334,0.04784688995215311,21.766666666666666,-2.0,-608.75
13232.0,13,7,1328.35,773,3.8267326732673266,2.0,100,1,9.084713431208819,189.7642857142857,186.55,305.76,117.43,68.61310634204489,188.32999999999998,147,28.571428571428573,5,230,63.86138613861386,38.0,0.0,0.0,0.0,United Kingdom,189.7642857142857,0.030303030303030304,21.0,7.0,1328.35
13233.0,74,4,1176.46,1604,21.105263157894736,16.0,60,1,14.080320969228337,294.115,295.755,304.24,280.71,10.647693020869234,23.53000000000003,74,19.0,3,619,0.0,206.0,0.0,0.0,0.0,United Kingdom,294.115,0.0064516129032258064,18.5,0.0,33.77999999999997
13234.0,673,2,346.5,159,2.6065573770491803,2.0,12,1,2.3542775857616434,173.25,173.25,228.4,118.10000000000001,77.99387796487619,110.3,56,29.0,2,59,0.0,59.0,0.0,0.0,0.0,United Kingdom,173.25,0.03333333333333333,28.0,-2.0,-346.5
13235.0,212,1,1031.07,441,7.603448275862069,6.0,36,2,5.284667179589652,1031.07,1031.07,1031.07,1031.07,0.0,0.0,53,53.0,1,0,0.0,0.0,1.0,-929.9,50.0,United Kingdom,1031.07,1.0,53.0,1.0,1031.07
13236.0,25,2,744.85,416,11.555555555555555,6.0,48,1,11.594196687368939,372.425,372.425,439.23,305.62,94.47653703433463,133.61,34,18.0,2,82,0.0,82.0,1.0,-17.58,33.33333333333333,United Kingdom,372.425,0.024096385542168676,17.0,2.0,744.85
13237.0,388,1,643.0,128,5.333333333333333,4.0,12,2,3.1851102863530305,643.0,643.0,643.0,643.0,0.0,0.0,24,24.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,643.0,1.0,24.0,-1.0,-643.0
13238.0,17,6,1006.63,442,9.404255319148936,10.0,50,1,6.835519682123617,167.77166666666668,152.95,277.88,91.15,75.7325875476777,186.73,24,7.833333333333333,5,573,0.0,114.0,1.0,-19.9,14.285714285714285,United Kingdom,167.77166666666668,0.010452961672473868,4.0,2.0,394.83000000000004
13239.0,262,5,1594.69,1151,12.376344086021506,10.0,50,1,10.203275239816298,318.938,329.56,634.35,14.85,220.17170133784225,619.5,86,18.6,4,240,17.20430107526882,59.75,1.0,-14.85,16.666666666666664,United Kingdom,318.938,0.02074688796680498,17.2,-3.0,-935.5699999999999
13240.0,96,8,1475.79,709,3.527363184079602,3.0,48,1,4.396646166390675,184.47375,128.865,542.67,11.739999999999998,159.6345225764599,530.93,160,23.625,7,556,77.61194029850746,79.0,1.0,-77.35,11.11111111111111,United Kingdom,184.47375,0.01436265709156194,20.0,0.0,-148.49
13241.0,412,1,112.53,46,1.15,1.0,3,1,0.48304589153964794,112.53,112.53,112.53,112.53,0.0,0.0,40,40.0,1,0,100.0,0.0,0.0,0.0,0.0,United Kingdom,112.53,1.0,40.0,-1.0,-112.53
13242.0,112,7,699.4,350,10.0,10.0,10,10,0.0,99.91428571428571,97.5,175.5,39.0,56.19864851789672,136.5,19,5.0,4,555,25.71428571428571,92.16666666666667,0.0,0.0,0.0,United Kingdom,99.91428571428571,0.012589928057553957,2.7142857142857144,-1.0,-158.59999999999997
13243.0,203,5,1220.38,554,2.702439024390244,1.0,24,1,3.0589380289793864,244.07600000000002,160.53,585.12,100.34,199.20030077788536,484.78,165,40.0,3,428,0.0,106.5,0.0,0.0,0.0,United Kingdom,244.07600000000002,0.011655011655011656,33.0,-3.0,-50.139999999999986
13244.0,93,1,121.74000000000001,38,1.4074074074074074,1.0,3,1,0.5723943812052382,121.74000000000001,121.74000000000001,121.74000000000001,121.74000000000001,0.0,0.0,27,27.0,1,0,0.0,0.0,0.0,0.0,0.0,United Kingdom,121.74000000000001,1.0,27.0,1.0,121.74000000000001
13245.0,51,2,989.22,371,8.244444444444444,6.0,24,2,4.904337391791602,494.61,494.61,558.72,430.5,90.66523148373915,128.22000000000003,43,22.5,1,381,64.44444444444444,381.0,0.0,0.0,0.0,United Kingdom,494.61,0.005235602094240838,21.5,0.0,-128.22000000000003
13246.0,18,11,3351.75,2796,7.536388140161725,3.0,120,1,15.500676424656863,304.70454545454544,332.17,562.88,123.01,121.54430898759814,439.87,229,32.63636363636363,8,507,6.199460916442049,50.4,3.0,-109.75,21.428571428571427,United Kingdom,304.70454545454544,0.021653543307086614,20.818181818181817,1.0,571.29
