CustomerID,StockCode,NeighborCount
13227.0,22411,4
13227.0,85099B,4
13227.0,22385,3
13227.0,23199,3
13227.0,21928,2
13227.0,21929,2
13227.0,20711,2
13227.0,20713,2
13227.0,85099F,2
13227.0,23200,2
13393.0,48129,3
13393.0,84970S,2
13393.0,22366,2
13393.0,22692,2
13393.0,22690,2
13393.0,21524,2
13393.0,22300,1
13393.0,20764,1
13393.0,75131,1
13393.0,21889,1
16005.0,21871,5
16005.0,22665,5
16005.0,22908,5
16005.0,23344,5
16005.0,21992,5
16005.0,23236,5
16005.0,84536A,5
16005.0,85231B,5
16005.0,22118,5
16005.0,22372,5
16703.0,M,3
16703.0,ADJUST,1
16703.0,84840,1
16703.0,22842,1
16703.0,22589,1
16703.0,22943,1
16703.0,23252,1
16703.0,22762,1
16703.0,22797,1
16703.0,85066,1
17547.0,22271,4
17547.0,22147,2
17547.0,20971,2
17547.0,20972,2
17547.0,22566,2
17547.0,22272,1
17547.0,22749,1
17547.0,22750,1
17547.0,20967,1
17547.0,22940,1
15109.0,22624,2
15109.0,48184,2
15109.0,48185,2
15109.0,48138,2
15109.0,22826,1
15109.0,82581,1
15109.0,22488,1
15109.0,POST,1
15109.0,22467,1
15109.0,82578,1
12609.0,21094,5
12609.0,22029,5
12609.0,21086,5
12609.0,20682,5
12609.0,22329,5
12609.0,21156,5
12609.0,22352,5
12609.0,21731,5
12609.0,20665,5
12609.0,21559,5
17434.0,22138,3
17434.0,23321,3
17434.0,23355,3
17434.0,22470,3
17434.0,22469,3
17434.0,22784,3
17434.0,82486,2
17434.0,23331,2
17434.0,22268,2
17434.0,82483,2
17803.0,22113,3
17803.0,23355,2
17803.0,23356,2
17803.0,20886,1
17803.0,22807,1
17803.0,22149,1
17803.0,22567,1
17803.0,85049F,1
17803.0,22704,1
17803.0,21484,1
16680.0,20726,3
16680.0,POST,3
16680.0,20728,2
16680.0,22631,2
16680.0,22662,2
16680.0,22353,2
16680.0,22328,2
16680.0,20727,2
16680.0,22383,2
16680.0,22352,2
18261.0,20972,5
18261.0,20969,4
18261.0,20970,4
18261.0,22149,4
18261.0,22273,3
18261.0,20967,3
18261.0,22271,3
18261.0,22272,3
18261.0,22749,2
18261.0,22750,2
14431.0,21756,4
14431.0,22457,3
14431.0,22084,3
14431.0,22121,3
14431.0,21524,3
14431.0,23284,3
14431.0,22689,3
14431.0,85048,3
14431.0,22456,3
14431.0,72760B,3
17618.0,22469,5
17618.0,20914,5
17618.0,84987,5
17618.0,21155,5
17618.0,22188,5
17618.0,22113,5
17618.0,85099B,5
17618.0,47599A,5
17618.0,20677,5
17618.0,21715,5
17600.0,22111,2
17600.0,22112,2
17600.0,21428,1
17600.0,23404,1
17600.0,21533,1
17600.0,22727,1
17600.0,22768,1
17600.0,22595,1
17600.0,23301,1
17600.0,22457,1
16055.0,23298,1
16055.0,23503,1
16055.0,22089,1
16055.0,84946,1
13029.0,20726,3
13029.0,22382,3
13029.0,22383,3
13029.0,22629,2
13029.0,21156,1
13029.0,22456,1
13029.0,47591B,1
13029.0,22367,1
13029.0,23207,1
13029.0,22631,1
18000.0,M,1
18000.0,21112,1
12600.0,15044D,2
12600.0,15060B,1
12600.0,15044B,1
12600.0,15044A,1
12600.0,22423,1
12600.0,15044C,1
12600.0,15039,1
16266.0,20685,3
16266.0,21754,3
16266.0,21524,3
16266.0,84970L,3
16266.0,48173C,2
16266.0,82494L,2
16266.0,22215,2
16266.0,21671,2
16266.0,84406B,2
16266.0,22365,2
18101.0,22632,4
18101.0,21034,4
18101.0,22112,4
18101.0,84029E,4
18101.0,22866,3
18101.0,21109,3
18101.0,22835,3
18101.0,21891,3
18101.0,21485,3
18101.0,84792,3
13097.0,22733,5
13097.0,22909,5
13097.0,22086,5
13097.0,22964,5
13097.0,22429,5
13097.0,22952,5
13097.0,22959,5
13097.0,22993,5
13097.0,21212,5
13097.0,23293,5
14085.0,21733,5
14085.0,21524,5
14085.0,22114,5
14085.0,22048,5
14085.0,22672,5
14085.0,22029,5
14085.0,82552,5
14085.0,23254,5
14085.0,23209,5
14085.0,22139,5
18102.0,22564,5
18102.0,22111,5
18102.0,22491,5
18102.0,71477,5
18102.0,21257,5
18102.0,22179,5
18102.0,21535,5
18102.0,21559,5
18102.0,15060B,5
18102.0,84029E,5
17261.0,20972,5
17261.0,22271,5
17261.0,21704,4
17261.0,22274,4
17261.0,21212,4
17261.0,84032B,4
17261.0,21232,4
17261.0,20728,4
17261.0,84991,4
17261.0,84997D,4
17828.0,22066,2
17828.0,22645,2
17828.0,22890,2
17828.0,22649,2
17828.0,22421,2
17828.0,72803A,1
17828.0,84509B,1
17828.0,22055,1
17828.0,20618,1
17828.0,84968A,1
12847.0,21034,5
12847.0,21809,5
12847.0,22384,5
12847.0,23369,4
12847.0,47591D,4
12847.0,21080,4
12847.0,21231,4
12847.0,21930,4
12847.0,22601,4
12847.0,M,4
15462.0,22457,2
15462.0,22138,2
15462.0,22197,2
15462.0,POST,2
15462.0,20749,2
15462.0,23109,1
15462.0,22774,1
15462.0,22469,1
15462.0,23108,1
15462.0,21619,1
12523.0,22348,5
12523.0,22690,5
12523.0,22734,5
12523.0,23306,5
12523.0,22697,5
12523.0,85123A,5
12523.0,84970S,5
12523.0,84987,5
12523.0,22722,5
12523.0,21534,5
17959.0,22190,1
17959.0,71477,1
17959.0,21232,1
17959.0,22107,1
17959.0,22064,1
17959.0,84671B,1
17959.0,79067,1
17959.0,21495,1
17959.0,21621,1
17959.0,22779,1
16609.0,20723,4
16609.0,21930,4
16609.0,22411,4
16609.0,22386,4
16609.0,22303,3
16609.0,22141,3
16609.0,21479,3
16609.0,48129,3
16609.0,22776,3
16609.0,21733,3
16331.0,22088,2
16331.0,84992,2
16331.0,21977,2
16331.0,22087,2
16331.0,22089,2
16331.0,POST,2
16331.0,47566,2
16331.0,22669,1
16331.0,72351B,1
16331.0,85130A,1
13448.0,22198,5
13448.0,21164,5
13448.0,22644,5
13448.0,21790,5
13448.0,22374,5
13448.0,20679,5
13448.0,22057,5
13448.0,22197,5
13448.0,21165,5
13448.0,22372,5
14750.0,21650,1
14750.0,22411,1
14750.0,21114,1
14750.0,22277,1
14750.0,85177,1
14750.0,21704,1
14750.0,37449,1
14750.0,22279,1
14750.0,21931,1
14750.0,85068,1
13394.0,21499,5
13394.0,22632,5
13394.0,23245,5
13394.0,22090,5
13394.0,22737,5
13394.0,21746,5
13394.0,22866,5
13394.0,21500,5
13394.0,22557,5
13394.0,16161P,5
14747.0,22907,2
14747.0,21955,2
14747.0,22457,1
14747.0,22342,1
14747.0,22466,1
14747.0,22341,1
14747.0,21524,1
14747.0,22365,1
14747.0,22759,1
14747.0,48185,1
17596.0,22748,5
17596.0,22946,5
17596.0,23281,5
17596.0,20727,5
17596.0,22653,5
17596.0,21488,5
17596.0,20725,5
17596.0,23154,5
17596.0,22077,5
17596.0,22749,5
13386.0,22469,1
13386.0,85186C,1
13386.0,82484,1
13386.0,22961,1
13386.0,21136,1
13386.0,21670,1
13386.0,22774,1
13386.0,23109,1
13386.0,21617,1
13386.0,21619,1
14639.0,85123A,5
14639.0,85066,5
14639.0,21164,4
14639.0,84836,4
14639.0,21175,4
14639.0,21889,4
14639.0,21531,4
14639.0,21166,4
14639.0,22189,4
14639.0,84970S,4
12944.0,22086,2
12944.0,23480,2
12944.0,20685,2
12944.0,20712,2
12944.0,23203,2
12944.0,22961,2
12944.0,23344,2
12944.0,21915,2
12944.0,22623,2
12944.0,84077,2
17668.0,22960,3
17668.0,22697,3
17668.0,22699,2
17668.0,22849,2
17668.0,22692,2
17668.0,22841,2
17668.0,23240,2
17668.0,22192,1
17668.0,22191,1
17668.0,22767,1
14067.0,22556,4
14067.0,22086,4
14067.0,21508,4
14067.0,22111,3
14067.0,22189,3
14067.0,22139,3
14067.0,21621,3
14067.0,22631,3
14067.0,22941,3
14067.0,22630,3
17162.0,21907,3
17162.0,23013,3
17162.0,21166,3
17162.0,23012,3
17162.0,21745,2
17162.0,22497,2
17162.0,21248,2
17162.0,21524,2
17162.0,21171,2
17162.0,84836,2
13420.0,22969,2
13420.0,22965,1
13420.0,84987,1
13420.0,22722,1
13420.0,84992,1
13420.0,22720,1
13420.0,23231,1
13420.0,23232,1
13420.0,22961,1
13420.0,22960,1
17848.0,23173,5
17848.0,22950,2
17848.0,47566,1
17848.0,84987,1
17848.0,22952,1
17848.0,21977,1
17848.0,84988,1
17848.0,23162,1
17848.0,84991,1
17848.0,48185,1
12692.0,21174,4
12692.0,22413,3
12692.0,21181,3
12692.0,22499,2
12692.0,21175,2
12692.0,21905,2
12692.0,21793,2
12692.0,82567,2
12692.0,82600,2
12692.0,21166,2
13697.0,90018A,1
13697.0,72807B,1
13697.0,22576,1
13697.0,22578,1
13697.0,84879,1
13697.0,23110,1
13697.0,71053,1
13697.0,21136,1
13697.0,23084,1
13697.0,22086,1
16182.0,85099C,4
16182.0,20711,3
16182.0,85099F,3
16182.0,20713,2
16182.0,23343,2
16182.0,23201,2
16182.0,22381,2
16182.0,21930,1
16182.0,85135B,1
16182.0,23406,1
17554.0,21891,3
17554.0,22728,3
17554.0,22192,3
17554.0,22568,2
17554.0,22139,2
17554.0,22624,2
17554.0,22909,2
17554.0,21917,2
17554.0,22617,2
17554.0,21452,2
15254.0,84879,1
15254.0,20718,1
15254.0,85099F,1
15254.0,23201,1
14266.0,84879,2
14266.0,85123A,2
14266.0,22138,1
14266.0,85130D,1
14266.0,85048,1
14266.0,20892,1
14266.0,22184,1
14266.0,47566,1
14266.0,85015,1
14266.0,85129B,1
16883.0,82552,5
16883.0,22465,5
16883.0,84992,5
16883.0,84970S,5
16883.0,22674,5
16883.0,84836,5
16883.0,21733,5
16883.0,22675,5
16883.0,22456,4
16883.0,22695,4
15877.0,22952,5
15877.0,22910,5
15877.0,84378,5
15877.0,21212,5
15877.0,23313,5
15877.0,23298,4
15877.0,22556,4
15877.0,22551,4
15877.0,22554,4
15877.0,23307,4
14779.0,22185,2
14779.0,22925,1
14779.0,22722,1
14779.0,22720,1
14779.0,22843,1
14779.0,84840,1
14779.0,21361,1
14779.0,22168,1
14779.0,22927,1
14779.0,22461,1
16420.0,22666,2
16420.0,15056N,2
16420.0,22086,2
16420.0,22818,2
16420.0,22709,1
16420.0,22710,1
16420.0,22736,1
16420.0,21491,1
16420.0,22909,1
16420.0,22049,1
14752.0,21915,2
14752.0,22560,2
14752.0,35970,2
14752.0,22492,2
14752.0,21891,2
14752.0,23702,1
14752.0,23359,1
14752.0,21137,1
14752.0,23571,1
14752.0,23196,1
15715.0,21218,4
15715.0,21843,4
15715.0,22508,3
15715.0,21216,2
15715.0,37449,2
15715.0,22499,2
15715.0,21411,2
15715.0,84755,2
15715.0,22236,2
15715.0,21755,2
12447.0,22629,4
12447.0,22352,3
12447.0,21244,3
12447.0,20675,3
12447.0,20726,2
12447.0,22727,2
12447.0,22630,2
12447.0,84997B,2
12447.0,22726,2
12447.0,22634,2
12890.0,22082,5
12890.0,22488,4
12890.0,22910,4
12890.0,21871,4
12890.0,22748,4
12890.0,22743,4
12890.0,22630,4
12890.0,22745,4
12890.0,22988,4
12890.0,22756,4
17532.0,22415,1
17532.0,84078A,1
17532.0,85099C,1
17532.0,22120,1
17532.0,21066,1
17532.0,22945,1
17532.0,21038,1
17532.0,85019A,1
17532.0,22082,1
17532.0,21333,1
15942.0,22147,2
15942.0,21915,1
15942.0,20829,1
15942.0,22607,1
15942.0,84937,1
15942.0,20726,1
15942.0,21932,1
15942.0,22605,1
15942.0,22138,1
15942.0,20728,1
14441.0,85066,4
14441.0,21232,4
14441.0,21755,4
14441.0,22189,3
14441.0,84879,3
14441.0,21955,3
14441.0,21259,3
14441.0,20685,3
14441.0,22066,3
14441.0,21488,3
16195.0,21973,1
16195.0,21210,1
16195.0,21974,1
16195.0,22220,1
16195.0,72760B,1
16195.0,22222,1
16195.0,22215,1
16195.0,84378,1
16195.0,POST,1
16195.0,84380,1
14868.0,22367,3
14868.0,23207,3
14868.0,23208,3
14868.0,22751,3
14868.0,22271,3
14868.0,20726,3
14868.0,22565,2
14868.0,22750,2
14868.0,84670,2
14868.0,22549,2
17792.0,21181,4
17792.0,20725,3
17792.0,22297,3
17792.0,22151,3
17792.0,23322,3
17792.0,21756,3
17792.0,22470,3
17792.0,22413,3
17792.0,82551,3
17792.0,84836,3
15848.0,84997C,2
15848.0,47591D,2
15848.0,84997D,2
15848.0,21937,2
15848.0,21936,2
15848.0,22635,1
15848.0,22623,1
15848.0,22622,1
15848.0,22636,1
15848.0,22634,1
17530.0,22196,5
17530.0,20713,5
17530.0,22593,5
17530.0,20711,5
17530.0,84849B,5
17530.0,22602,5
17530.0,85099B,5
17530.0,22620,5
17530.0,22851,5
17530.0,82581,5
16639.0,21212,4
16639.0,21733,3
16639.0,21937,3
16639.0,22077,3
16639.0,20725,3
16639.0,22383,3
16639.0,48194,3
16639.0,20685,3
16639.0,22112,3
16639.0,21485,3
15817.0,22457,5
15817.0,20702,4
15817.0,22470,4
15817.0,85123A,4
15817.0,22479,4
15817.0,21430,4
15817.0,84970L,4
15817.0,22478,4
15817.0,22477,4
15817.0,85188A,3
17748.0,37447,2
17748.0,47570B,2
17748.0,22138,2
17748.0,21108,2
17748.0,21232,2
17748.0,22063,1
17748.0,85099B,1
17748.0,21659,1
17748.0,47580,1
17748.0,22061,1
16955.0,20676,5
16955.0,21242,5
16955.0,POST,4
16955.0,21240,4
16955.0,21241,4
16955.0,21239,4
16955.0,21238,4
16955.0,84997C,3
16955.0,84997A,3
16955.0,84997B,3
17123.0,22295,3
17123.0,85049E,2
17123.0,22643,2
17123.0,22158,2
17123.0,21385,2
17123.0,22604,2
17123.0,84978,2
17123.0,22457,2
17123.0,35961,1
17123.0,21811,1
16881.0,21112,1
16881.0,M,1
16881.0,40016,1
16881.0,35001G,1
16881.0,72232,1
16881.0,21034,1
16881.0,15030,1
16881.0,15039,1
16881.0,72038P,1
15019.0,85099B,5
15019.0,22386,5
15019.0,22384,5
15019.0,20973,5
15019.0,85099C,5
15019.0,22382,5
15019.0,47566,5
15019.0,22383,5
15019.0,20686,4
15019.0,84997C,4
16767.0,22951,5
16767.0,22539,4
16767.0,22759,4
16767.0,85099B,4
16767.0,22892,4
16767.0,22898,4
16767.0,22965,4
16767.0,22749,4
16767.0,22964,4
16767.0,22367,4
16007.0,22722,5
16007.0,20982,5
16007.0,21876,5
16007.0,84836,5
16007.0,21937,5
16007.0,22720,5
16007.0,22382,5
16007.0,23207,5
16007.0,22652,5
16007.0,82580,5
15367.0,22326,5
15367.0,21947,5
15367.0,22549,5
15367.0,22086,5
15367.0,22328,5
15367.0,23207,5
15367.0,22662,5
15367.0,22131,5
15367.0,22993,5
15367.0,84378,5
16176.0,22470,2
16176.0,85066,2
16176.0,84946,2
16176.0,21623,2
16176.0,48173C,2
16176.0,20685,2
16176.0,48187,2
16176.0,84945,1
16176.0,20914,1
16176.0,37449,1
18232.0,22296,2
18232.0,84879,2
18232.0,22699,1
18232.0,84947,1
18232.0,22297,1
18232.0,22697,1
18232.0,22423,1
18232.0,84946,1
18232.0,22698,1
18232.0,22666,1
15950.0,22147,5
15950.0,22149,5
15950.0,21479,5
15950.0,22551,5
15950.0,21033,5
15950.0,21982,5
15950.0,23199,5
15950.0,21914,5
15950.0,84270,4
15950.0,22952,4
12426.0,85099B,4
12426.0,22303,4
12426.0,20750,3
12426.0,21242,3
12426.0,22352,3
12426.0,20712,3
12426.0,21246,3
12426.0,22628,3
12426.0,84997B,3
12426.0,20676,3
14576.0,21106,3
14576.0,21110,3
14576.0,21112,3
14576.0,21107,2
14576.0,21108,2
14576.0,20961,1
14576.0,21430,1
14576.0,20754,1
14576.0,84050,1
14576.0,22551,1
13299.0,21210,1
13299.0,21974,1
13299.0,22644,1
13299.0,21975,1
13299.0,22720,1
13299.0,22898,1
13299.0,20914,1
13299.0,21211,1
13299.0,22416,1
13299.0,22393,1
17729.0,22499,2
17729.0,21155,2
17729.0,72760B,2
17729.0,22457,2
17729.0,22776,2
17729.0,21621,2
17729.0,22379,2
17729.0,21041,2
17729.0,84978,2
17729.0,21624,2
15012.0,21240,5
15012.0,22750,5
15012.0,21244,5
15012.0,21733,5
15012.0,21481,5
15012.0,22501,5
15012.0,22956,5
15012.0,22689,5
15012.0,84029E,5
15012.0,22960,5
12642.0,21080,5
12642.0,21213,5
12642.0,21212,4
12642.0,22090,3
12642.0,22333,3
12642.0,22437,3
12642.0,21207,3
12642.0,20676,2
12642.0,21088,2
12642.0,22215,2
18256.0,22595,2
18256.0,22602,2
18256.0,23127,2
18256.0,20972,2
18256.0,84947,1
18256.0,22337,1
18256.0,22855,1
18256.0,35400,1
18256.0,21820,1
18256.0,85230E,1
14726.0,84946,1
14726.0,84879,1
14726.0,21695,1
14726.0,84596F,1
14726.0,21136,1
15711.0,22487,2
15711.0,21745,1
15711.0,21781,1
15711.0,35961,1
15711.0,21588,1
15711.0,82551,1
15711.0,82552,1
15711.0,22055,1
15711.0,22646,1
15711.0,82486,1
18092.0,23163,3
18092.0,21929,2
18092.0,23201,2
18092.0,22086,1
18092.0,48138,1
18092.0,23160,1
18092.0,23284,1
18092.0,20728,1
18092.0,23283,1
18092.0,22692,1
15543.0,84987,2
15543.0,21982,2
15543.0,22701,1
15543.0,85034C,1
15543.0,22835,1
15543.0,72807C,1
15543.0,85035C,1
15543.0,21984,1
15543.0,72807B,1
15543.0,21967,1
16064.0,22415,1
14758.0,82494L,4
14758.0,22173,3
14758.0,82483,3
14758.0,22171,3
14758.0,82482,3
14758.0,21363,2
14758.0,22794,2
14758.0,21761,2
14758.0,22699,2
14758.0,85068,2
12876.0,22029,5
12876.0,22382,5
12876.0,20726,5
12876.0,21156,4
12876.0,23209,4
12876.0,23206,4
12876.0,22894,4
12876.0,22352,4
12876.0,22037,4
12876.0,22960,3
12502.0,22624,4
12502.0,22720,3
12502.0,22960,3
12502.0,48138,2
12502.0,37500,2
12502.0,84792,2
12502.0,21868,2
12502.0,22980,2
12502.0,22840,2
12502.0,23173,2
14350.0,22274,4
14350.0,20970,3
14350.0,20969,3
14350.0,22144,3
14350.0,22751,3
14350.0,22272,3
14350.0,22142,3
14350.0,20967,2
14350.0,22568,2
14350.0,20971,2
15686.0,21563,1
15686.0,21564,1
15686.0,22113,1
15686.0,22111,1
15686.0,22112,1
15686.0,22193,1
15686.0,21622,1
15686.0,22192,1
15686.0,84078A,1
15686.0,22138,1
12884.0,23343,1
12884.0,85099F,1
12884.0,23344,1
12884.0,85099C,1
18079.0,22706,4
18079.0,22707,3
18079.0,20726,2
18079.0,20724,2
18079.0,22631,2
18079.0,21976,2
18079.0,20978,2
18079.0,23376,2
18079.0,21213,2
18079.0,21058,2
18128.0,21181,4
18128.0,21174,3
18128.0,21904,3
18128.0,21158,3
18128.0,82580,3
18128.0,21903,3
18128.0,82578,3
18128.0,21162,3
18128.0,21907,3
18128.0,82583,3
15819.0,22704,5
15819.0,21680,5
15819.0,22711,5
15819.0,21212,5
15819.0,21976,4
15819.0,22556,4
15819.0,22037,4
15819.0,22502,4
15819.0,23176,4
15819.0,22993,4
17326.0,22470,3
17326.0,22639,3
17326.0,85099B,2
17326.0,22294,2
17326.0,22592,2
17326.0,85123A,2
17326.0,22604,2
17326.0,22156,1
17326.0,22153,1
17326.0,21811,1
16486.0,20685,3
16486.0,48173C,3
16486.0,48138,2
16486.0,22189,2
16486.0,22692,2
16486.0,48129,2
16486.0,48194,2
16486.0,21523,2
16486.0,23284,1
16486.0,23344,1
18094.0,82600,4
18094.0,22171,2
18094.0,21174,2
18094.0,85150,2
18094.0,21904,2
18094.0,22413,2
18094.0,21905,2
18094.0,82599,2
18094.0,22115,2
18094.0,21911,2
15419.0,84970S,2
15419.0,20972,2
15419.0,84836,2
15419.0,84077,2
15419.0,72807A,1
15419.0,21209,1
15419.0,72351A,1
15419.0,72807C,1
15419.0,21108,1
15419.0,21361,1
13649.0,84029E,2
13649.0,84978,2
13649.0,22784,2
13649.0,23245,2
13649.0,22411,2
13649.0,85049E,2
13649.0,22356,2
13649.0,21672,2
13649.0,72741,2
13649.0,84970L,2
13324.0,47566,2
13324.0,22950,2
13324.0,23163,2
13324.0,23245,2
13324.0,22952,1
13324.0,84988,1
13324.0,23162,1
13324.0,21974,1
13324.0,84987,1
13324.0,22089,1
17110.0,22519,3
17110.0,22605,2
17110.0,47505,2
17110.0,22433,2
17110.0,22246,1
17110.0,22569,1
17110.0,22487,1
17110.0,22479,1
17110.0,21737,1
17110.0,21911,1
16919.0,20728,5
16919.0,21929,5
16919.0,22411,5
16919.0,84520B,5
16919.0,82580,5
16919.0,22662,5
16919.0,20727,5
16919.0,85099C,5
16919.0,82578,5
16919.0,20750,5
15662.0,21754,2
15662.0,22191,1
15662.0,22041,1
15662.0,22119,1
15662.0,21906,1
15662.0,82552,1
15662.0,21523,1
15662.0,21137,1
15662.0,21929,1
15662.0,22097,1
13058.0,23247,2
13058.0,22720,2
13058.0,47566,2
13058.0,22668,2
13058.0,22417,2
13058.0,22138,1
13058.0,22355,1
13058.0,22341,1
13058.0,23077,1
13058.0,23216,1
13391.0,21587,2
13391.0,22156,2
13391.0,22295,2
13391.0,21730,2
13391.0,22138,2
13391.0,84879,2
13391.0,22130,2
13391.0,22491,1
13391.0,22489,1
13391.0,22536,1
12478.0,20682,4
12478.0,21559,3
12478.0,22629,3
12478.0,22367,3
12478.0,22554,3
12478.0,21249,3
12478.0,22630,3
12478.0,23202,3
12478.0,23206,3
12478.0,21731,3
15178.0,22386,3
15178.0,22411,2
15178.0,85099C,2
15178.0,22645,2
15178.0,20718,2
15178.0,22646,2
15178.0,79067,2
15178.0,72760B,2
15178.0,22356,2
15178.0,20712,2
13042.0,22465,5
13042.0,21899,5
13042.0,22607,5
13042.0,21888,5
13042.0,22577,5
13042.0,22112,5
13042.0,22464,5
13042.0,22219,5
13042.0,M,5
13042.0,21175,5
17063.0,20728,5
17063.0,21481,4
17063.0,21936,4
17063.0,20713,4
17063.0,21870,3
17063.0,20971,3
17063.0,23199,3
17063.0,22633,3
17063.0,20724,3
17063.0,21876,3
14592.0,22138,5
14592.0,22952,5
14592.0,84991,5
14592.0,22561,5
14592.0,15056N,4
14592.0,84879,4
14592.0,21878,4
14592.0,22551,4
14592.0,22549,4
14592.0,22096,4
13022.0,23084,1
13022.0,22423,1
13022.0,22895,1
13022.0,22193,1
13022.0,75049L,1
13022.0,21621,1
13718.0,22041,2
13718.0,35004C,1
13718.0,84078A,1
13718.0,20780,1
14053.0,21943,1
14053.0,35095A,1
14053.0,21114,1
14053.0,22584,1
14053.0,21819,1
14053.0,20764,1
14053.0,72008,1
14053.0,21438,1
14053.0,20770,1
14053.0,21458,1
12756.0,21785,2
12756.0,22487,2
12756.0,21584,2
12756.0,21588,2
12756.0,15056P,2
12756.0,21034,2
12756.0,21828,1
12756.0,16235,1
12756.0,21982,1
12756.0,22554,1
16512.0,POST,3
16512.0,21832,2
16512.0,21524,2
16512.0,21171,2
16512.0,20685,2
16512.0,23497,2
16512.0,48173C,2
16512.0,22423,2
16512.0,22690,2
16512.0,22195,2
13657.0,84077,3
13657.0,21889,2
13657.0,22623,2
13657.0,22622,2
13657.0,22759,2
13657.0,22699,2
13657.0,21990,2
13657.0,22549,2
13657.0,22561,2
13657.0,22620,2
15099.0,22111,2
15099.0,21908,2
15099.0,22283,2
15099.0,22696,2
15099.0,22413,2
15099.0,82600,2
15099.0,82580,2
15099.0,22776,2
15099.0,22151,2
15099.0,84849D,1
14486.0,21929,2
14486.0,20717,1
14486.0,21930,1
14486.0,21931,1
14486.0,22386,1
14486.0,22380,1
14486.0,22381,1
14486.0,23199,1
15826.0,21210,4
15826.0,21154,4
15826.0,21078,4
15826.0,22114,4
15826.0,47566,4
15826.0,84988,4
15826.0,21122,4
15826.0,21121,4
15826.0,84987,4
15826.0,22297,4
12670.0,22384,3
12670.0,22329,3
12670.0,22630,3
12670.0,22353,2
12670.0,21080,2
12670.0,21498,2
12670.0,22908,2
12670.0,23256,2
12670.0,22333,2
12670.0,20724,2
12514.0,85099B,4
12514.0,20750,3
12514.0,21929,3
12514.0,POST,3
12514.0,85099F,3
12514.0,23199,3
12514.0,23208,3
12514.0,85099C,3
12514.0,23206,3
12514.0,23254,2
14253.0,15056BL,5
14253.0,85014B,3
14253.0,15056P,2
14253.0,15044B,1
14253.0,21631,1
14253.0,15044A,1
14253.0,22423,1
14253.0,15044D,1
14253.0,15060B,1
14253.0,85048,1
17762.0,20725,4
17762.0,20728,3
17762.0,21559,3
17762.0,21558,2
17762.0,20726,2
17762.0,22328,2
17762.0,POST,2
17762.0,22383,2
17762.0,22629,2
17762.0,22329,2
14923.0,23294,4
14923.0,22734,3
14923.0,47591D,3
14923.0,22910,3
14923.0,23318,2
14923.0,23296,2
14923.0,22738,2
14923.0,22960,2
14923.0,22666,2
14923.0,21974,2
14607.0,23200,5
14607.0,22384,5
14607.0,22385,5
14607.0,22661,4
14607.0,22114,3
14607.0,23207,3
14607.0,21930,3
14607.0,21929,3
14607.0,23206,3
14607.0,85123A,3
15107.0,85066,3
15107.0,21218,3
15107.0,85068,2
15107.0,82482,2
15107.0,22170,2
15107.0,48138,2
15107.0,22072,2
15107.0,84839,2
15107.0,22667,2
15107.0,84968B,2
15235.0,21976,4
15235.0,21977,4
15235.0,22952,4
15235.0,21217,4
15235.0,21975,4
15235.0,22645,3
15235.0,21844,3
15235.0,22501,3
15235.0,22138,3
15235.0,22224,3
14695.0,22065,3
14695.0,47556B,3
14695.0,22064,3
14695.0,21755,2
14695.0,21032,2
14695.0,90214K,2
14695.0,84836,2
14695.0,20996,2
14695.0,22195,2
14695.0,22299,2
13146.0,20679,2
13146.0,15056N,2
13146.0,15056P,2
13146.0,22738,2
13146.0,21421,1
13146.0,22086,1
13146.0,22593,1
13146.0,35832,1
13146.0,72760B,1
13146.0,85039B,1
15710.0,85099B,5
15710.0,84970S,5
15710.0,21975,5
15710.0,21155,5
15710.0,20725,5
15710.0,84991,5
15710.0,22386,4
15710.0,22112,4
15710.0,84970L,4
15710.0,22413,4
17388.0,21340,2
17388.0,21535,2
17388.0,21844,2
17388.0,84755,2
17388.0,85048,1
17388.0,21192,1
17388.0,21683,1
17388.0,35637A,1
17388.0,22182,1
17388.0,21539,1
18187.0,22692,2
18187.0,21524,2
18187.0,21928,1
18187.0,22128,1
18187.0,22386,1
18187.0,22458,1
18187.0,22077,1
18187.0,22499,1
18187.0,22459,1
18187.0,22690,1
17980.0,22457,3
17980.0,22423,3
17980.0,22460,2
17980.0,22296,1
17980.0,22297,1
17980.0,22469,1
17980.0,20749,1
17980.0,23514,1
17980.0,23512,1
17980.0,22698,1
15975.0,22960,3
15975.0,23168,2
15975.0,23503,2
15975.0,21210,2
15975.0,23504,2
15975.0,22158,1
15975.0,21974,1
15975.0,22720,1
15975.0,23300,1
15975.0,23297,1
14493.0,21888,5
14493.0,21976,5
14493.0,85049G,5
14493.0,21587,5
14493.0,22557,5
14493.0,22549,5
14493.0,21718,5
14493.0,22457,5
14493.0,20975,5
14493.0,21754,5
13546.0,21843,5
13546.0,22423,5
13546.0,21213,4
13546.0,47566B,4
13546.0,22215,4
13546.0,21975,4
13546.0,22221,3
13546.0,22644,3
13546.0,22417,3
13546.0,22840,3
13879.0,22469,2
13879.0,22969,2
13879.0,21340,1
13879.0,22427,1
13879.0,23169,1
13879.0,22580,1
13879.0,21216,1
13879.0,22963,1
13879.0,20707,1
13879.0,21218,1
12363.0,84987,4
12363.0,84988,4
12363.0,21975,4
12363.0,21972,3
12363.0,22417,3
12363.0,22416,3
12363.0,22352,2
12363.0,21559,2
12363.0,22353,2
12363.0,POST,2
