CustomerID,StockCode,Description,SimilarityScore
12430.0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2.0948520469890877
12430.0,22629,SPACEBOY LUNCH BOX ,2.080902976641633
12430.0,22138,BAKING SET 9 PIECE RETROSPOT ,2.054120126398227
16235.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17.01597408254426
16235.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,17.01597408254426
16235.0,82482,WOODEN PICTURE FRAME WHITE FINISH,16.018734154827214
16235.0,22470,HEART OF WICKER LARGE,15.784188059398877
16235.0,22457,NATURAL SLATE HEART CHALKBOARD ,15.192113931892372
16235.0,21754,HOME BUILDING BLOCK WORD,15.185730004554506
16235.0,22423,REGENCY CAKESTAND 3 TIER,14.804196956358519
16235.0,21733,RED HANGING HEART T-LIGHT HOLDER,14.386616698478496
16235.0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,14.325049650179388
16235.0,47566,PARTY BUNTING,13.99221714801552
16235.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,13.828649913292333
16235.0,21212,PACK OF 72 RETROSPOT CAKE CASES,13.828649913292333
16687.0,21823,PAINTED METAL HEART WITH HOLLY BELL,1.901124488763293
16687.0,21818,GLITTER CHRISTMAS HEART ,1.5887676744845936
16687.0,21818,GLITTER HEART DECORATION,1.5887676744845936
16687.0,21817,GLITTER CHRISTMAS TREE,1.4947460547294424
16687.0,21016,LIGHT BIRD HOUSE TREE DECORATION,1.2608948187261384
16687.0,21809,CHRISTMAS HANGING TREE WITH BELL,1.2602533969972616
16687.0,22155,STAR DECORATION RUSTIC,1.2397006972632032
16687.0,21017,RED BIRD HOUSE TREE DECORATION,1.234318462094529
16687.0,21807,WHITE CHRISTMAS STAR DECORATION,1.225213171883597
16687.0,22154,ANGEL DECORATION 3 BUTTONS ,1.2147740658800732
16687.0,21014,SWISS CHALET TREE DECORATION ,1.2032277658271404
17841.0,21166,COOK WITH WINE METAL SIGN ,246.64541600470758
17841.0,84879,ASSORTED COLOUR BIRD ORNAMENT,242.5196962427421
17841.0,22585,PACK OF 6 BIRDY GIFT TAGS,231.79731809156743
17841.0,22082,RIBBON REEL STRIPES DESIGN ,223.7263012403645
17841.0,23344,JUMBO BAG 50'S CHRISTMAS ,221.6533366426462
17841.0,20751,FUNKY WASHING UP GLOVES ASSORTED,221.64528692893032
17841.0,21429,RED GINGHAM ROSE JEWELLERY BOX,221.4900203970305
17841.0,22625,RED KITCHEN SCALES,219.99342583582606
17841.0,22560,TRADITIONAL MODELLING CLAY,219.87259708296867
17841.0,22699,ROSES REGENCY TEACUP AND SAUCER ,217.2327338409186
17841.0,22699,TEACUP AND SAUCER REGENCY ROSES,217.2327338409186
13380.0,21231,SWEETHEART CERAMIC TRINKET BOX,1.1852538074450079
13380.0,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1.108931846057139
13380.0,22644,CERAMIC CHERRY CAKE MONEY BANK,0.9968913214301316
13380.0,22064,PINK DOUGHNUT TRINKET POT ,0.7570213925165278
13380.0,22649,STRAWBERRY FAIRY CAKE TEAPOT,0.7258420870092326
13380.0,22649,STRAWBERRY CAKE TEAPOT,0.7258420870092326
13380.0,22055,MINI CAKE STAND  HANGING STRAWBERY,0.7080538788705051
13380.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.701746286012353
13380.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,0.701746286012353
13380.0,22059,CERAMIC STRWBERRY DESIGN MUG,0.6902462196068195
13380.0,22059,CERAMIC STRAWBERRY DESIGN MUG,0.6902462196068195
13380.0,84991,60 TEATIME FAIRY CAKE CASES,0.6757637723038624
13380.0,22065,CHRISTMAS PUDDING TRINKET POT ,0.6542315831571709
14188.0,22382,LUNCHBAG SPACEBOY DESIGN ,9.627847829237918
14188.0,22382,LUNCH BAG SPACEBOY DESIGN ,9.627847829237918
14188.0,22384,LUNCHBAG PINK RETROSPOT,9.495381711457187
14188.0,22384,LUNCH BAG PINK RETROSPOT,9.495381711457187
14188.0,22384,LUNCH BAG PINK POLKADOT,9.495381711457187
14188.0,22384,LUNCH BAG PINK POLKADOTS,9.495381711457187
14188.0,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,9.450844919169493
14188.0,20728,LUNCH BAG CARS BLUE,9.33364123136353
14188.0,22383,LUNCHBAG SUKI  DESIGN ,9.179609988292238
14188.0,22383,LUNCH BAG SUKI  DESIGN ,9.179609988292238
14188.0,22383,LUNCH BAG SUKI DESIGN ,9.179609988292238
14188.0,23201,JUMBO BAG ALPHABET,9.178041195073355
14188.0,23199,JUMBO BAG APPLES,9.15834395366038
14188.0,23206,LUNCH BAG APPLE DESIGN,9.149757211172128
14188.0,21929,JUMBO BAG PINK VINTAGE PAISLEY,9.038660104320105
14188.0,20727,LUNCH BAG  BLACK SKULL.,9.036270393568337
15536.0,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,4.166184367134756
15536.0,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,3.711098394257518
15536.0,22382,LUNCHBAG SPACEBOY DESIGN ,3.584057454166086
15536.0,22382,LUNCH BAG SPACEBOY DESIGN ,3.584057454166086
15536.0,22556,PLASTERS IN TIN CIRCUS PARADE ,3.5341790236861885
15536.0,22367,CHILDS APRON SPACEBOY DESIGN,3.4938253343581764
15536.0,22367,CHILDRENS APRON SPACEBOY DESIGN,3.4938253343581764
15536.0,22138,BAKING SET 9 PIECE RETROSPOT ,3.4555333221198254
15536.0,22554,PLASTERS IN TIN WOODLAND ANIMALS,3.435460638150364
15536.0,22629,SPACEBOY LUNCH BOX ,3.428035680037617
15536.0,22752,SET 7 BABUSHKA NESTING BOXES,3.3581017746458754
15536.0,20725,LUNCH BAG RED SPOTTY,3.3180278619182033
15536.0,20725,LUNCH BAG RED RETROSPOT,3.3180278619182033
16098.0,20725,LUNCH BAG RED SPOTTY,16.012500885943385
16098.0,20725,LUNCH BAG RED RETROSPOT,16.012500885943385
16098.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,15.751423955480456
16098.0,21212,PACK OF 72 RETROSPOT CAKE CASES,15.751423955480456
16098.0,85099B,JUMBO BAG RED WHITE SPOTTY ,15.336508472137023
16098.0,85099B,RED RETROSPOT JUMBO BAG ,15.336508472137023
16098.0,85099B,JUMBO BAG RED RETROSPOT,15.336508472137023
16098.0,22382,LUNCHBAG SPACEBOY DESIGN ,15.237701016801793
16098.0,22382,LUNCH BAG SPACEBOY DESIGN ,15.237701016801793
16098.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,15.129117638715211
16098.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,15.129117638715211
16098.0,20728,LUNCH BAG CARS BLUE,14.87422016823699
16098.0,22383,LUNCHBAG SUKI  DESIGN ,14.585391588090939
16098.0,22383,LUNCH BAG SUKI  DESIGN ,14.585391588090939
16098.0,22383,LUNCH BAG SUKI DESIGN ,14.585391588090939
16098.0,84992,72 SWEETHEART FAIRY CAKE CASES,14.216918275970146
16098.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14.181553845448581
16098.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,14.181553845448581
16098.0,22423,REGENCY CAKESTAND 3 TIER,14.157551979425824
17721.0,48194,DOORMAT HEARTS,1.9567431567389801
17721.0,48194,DOOR MAT HEARTS,1.9567431567389801
17721.0,48187,DOOR MAT NEW ENGLAND,1.9434832142282223
17721.0,48187,DOORMAT NEW ENGLAND,1.9434832142282223
17721.0,48138,DOOR MAT UNION FLAG,1.914657267912034
17721.0,48138,DOORMAT UNION FLAG,1.914657267912034
17721.0,21524,SPOTTY  HOME SWEET HOME DOORMAT,1.8491428625009827
17721.0,21524,DOOR MAT SPOTTY HOME SWEET HOME,1.8491428625009827
17721.0,21524,DOORMAT SPOTTY HOME SWEET HOME,1.8491428625009827
17721.0,82581,TOILET METAL SIGN,1.7277214191217423
17721.0,82578,KITCHEN METAL SIGN,1.7258252742664755
17721.0,48173C,DOOR MAT BLACK FLOCK ,1.6742986853188953
17721.0,48173C,DOORMAT BLACK FLOCK ,1.6742986853188953
17721.0,48188,DOOR MAT WELCOME PUPPIES,1.641288617598315
17721.0,48188,DOORMAT WELCOME PUPPIES,1.641288617598315
17721.0,21523,FANCY FONT HOME SWEET HOME DOORMAT,1.6350271450006024
17721.0,21523,DOOR MAT FANCY FONT HOME SWEET HOME,1.6350271450006024
17721.0,21523,DOORMAT FANCY FONT HOME SWEET HOME,1.6350271450006024
17721.0,22690,DOORMAT HOME SWEET HOME BLUE ,1.6325651265960457
13747.0,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1.1902417103730714
13747.0,21668,RED STRIPE CERAMIC DRAWER KNOB,1.1104178453605709
13747.0,22294,HEART FILIGREE DOVE  SMALL,1.105480295029853
13747.0,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1.0876153908571629
13747.0,21670,BLUE SPOT CERAMIC DRAWER KNOB,1.0755954416672726
13747.0,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1.0503304244779699
13747.0,22219,LOVEBIRD HANGING DECORATION WHITE ,0.9654500266554876
13747.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.9591149761030491
13747.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,0.9591149761030491
13747.0,22296,HEART IVORY TRELLIS LARGE,0.9239931476130607
13747.0,22297,HEART IVORY TRELLIS SMALL,0.9211825326314496
15919.0,20725,LUNCH BAG RED SPOTTY,19.44541379844842
15919.0,20725,LUNCH BAG RED RETROSPOT,19.44541379844842
15919.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,19.051999558607392
15919.0,21212,PACK OF 72 RETROSPOT CAKE CASES,19.051999558607392
15919.0,22384,LUNCHBAG PINK RETROSPOT,18.947011055443554
15919.0,22384,LUNCH BAG PINK RETROSPOT,18.947011055443554
15919.0,22384,LUNCH BAG PINK POLKADOT,18.947011055443554
15919.0,22384,LUNCH BAG PINK POLKADOTS,18.947011055443554
15919.0,20727,LUNCH BAG  BLACK SKULL.,18.863763108182063
15919.0,85099B,JUMBO BAG RED WHITE SPOTTY ,18.450355661198383
15919.0,85099B,RED RETROSPOT JUMBO BAG ,18.450355661198383
15919.0,85099B,JUMBO BAG RED RETROSPOT,18.450355661198383
15919.0,22383,LUNCHBAG SUKI  DESIGN ,18.24039666832018
15919.0,22383,LUNCH BAG SUKI  DESIGN ,18.24039666832018
15919.0,22383,LUNCH BAG SUKI DESIGN ,18.24039666832018
15919.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,18.022299010924797
15919.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,18.022299010924797
15919.0,20726,LUNCH BAG WOODLAND,17.991287201917988
15919.0,22666,RECIPE BOX PANTRY YELLOW DESIGN,17.984233498534454
15919.0,84991,60 TEATIME FAIRY CAKE CASES,17.936687364679504
13909.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5.556601185298495
13909.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5.556601185298495
13909.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5.384243134129276
13909.0,22865,HAND WARMER OWL DESIGN,5.320537550314118
13909.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,5.253631108180408
13909.0,21212,PACK OF 72 RETROSPOT CAKE CASES,5.253631108180408
13909.0,22147,FELTCRAFT BUTTERFLY HEARTS,5.250768520341705
13909.0,20725,LUNCH BAG RED SPOTTY,5.249609119535104
13909.0,20725,LUNCH BAG RED RETROSPOT,5.249609119535104
13909.0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5.195339242979024
13909.0,22423,REGENCY CAKESTAND 3 TIER,5.189133217476579
13909.0,84991,60 TEATIME FAIRY CAKE CASES,5.183208075314333
13909.0,20728,LUNCH BAG CARS BLUE,5.163186699276348
14599.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,14.964316807788133
14599.0,21212,PACK OF 72 RETROSPOT CAKE CASES,14.964316807788133
14599.0,20725,LUNCH BAG RED SPOTTY,14.165728075722955
14599.0,20725,LUNCH BAG RED RETROSPOT,14.165728075722955
14599.0,22147,FELTCRAFT BUTTERFLY HEARTS,14.153740844733152
14599.0,22382,LUNCHBAG SPACEBOY DESIGN ,13.958635224666105
14599.0,22382,LUNCH BAG SPACEBOY DESIGN ,13.958635224666105
14599.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,13.89625029437115
14599.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,13.89625029437115
14599.0,84992,72 SWEETHEART FAIRY CAKE CASES,13.86289493542146
14599.0,22384,LUNCHBAG PINK RETROSPOT,13.744895995034348
14599.0,22384,LUNCH BAG PINK RETROSPOT,13.744895995034348
14599.0,22384,LUNCH BAG PINK POLKADOT,13.744895995034348
14599.0,22384,LUNCH BAG PINK POLKADOTS,13.744895995034348
14599.0,84991,60 TEATIME FAIRY CAKE CASES,13.742957627360598
14599.0,20727,LUNCH BAG  BLACK SKULL.,13.606024477720887
14599.0,22149,FELTCRAFT 6 FLOWER FRIENDS,13.588528157155519
15113.0,22382,LUNCHBAG SPACEBOY DESIGN ,16.7717023865837
15113.0,22382,LUNCH BAG SPACEBOY DESIGN ,16.7717023865837
15113.0,20725,LUNCH BAG RED SPOTTY,16.705196176562033
15113.0,20725,LUNCH BAG RED RETROSPOT,16.705196176562033
15113.0,20728,LUNCH BAG CARS BLUE,15.849103223700139
15113.0,22384,LUNCHBAG PINK RETROSPOT,15.73401413733246
15113.0,22384,LUNCH BAG PINK RETROSPOT,15.73401413733246
15113.0,22384,LUNCH BAG PINK POLKADOT,15.73401413733246
15113.0,22384,LUNCH BAG PINK POLKADOTS,15.73401413733246
15113.0,20727,LUNCH BAG  BLACK SKULL.,15.689640597582505
15113.0,22383,LUNCHBAG SUKI  DESIGN ,15.655492360686505
15113.0,22383,LUNCH BAG SUKI  DESIGN ,15.655492360686505
15113.0,22383,LUNCH BAG SUKI DESIGN ,15.655492360686505
15113.0,23203,JUMBO BAG DOILEY PATTERNS,15.611059033388933
15113.0,23203,JUMBO BAG VINTAGE DOILEY ,15.611059033388933
15113.0,23203,JUMBO BAG VINTAGE DOILY ,15.611059033388933
15113.0,84991,60 TEATIME FAIRY CAKE CASES,15.514726200147802
15113.0,23209,LUNCH BAG DOILEY PATTERN ,15.476354784100812
15113.0,23209,LUNCH BAG VINTAGE DOILY ,15.476354784100812
15113.0,23209,LUNCH BAG VINTAGE DOILEY ,15.476354784100812
15113.0,84992,72 SWEETHEART FAIRY CAKE CASES,15.441945095926254
14666.0,22469,HEART OF WICKER SMALL,3.244398392113464
14666.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.1918526524951183
14666.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3.1918526524951183
14666.0,22470,HEART OF WICKER LARGE,3.0436407830291525
14666.0,23322,LARGE WHITE HEART OF WICKER,2.852478725207698
14666.0,84836,ZINC METAL HEART DECORATION,2.7544237752687417
14666.0,21733,RED HANGING HEART T-LIGHT HOLDER,2.754044686059981
14666.0,82482,WOODEN PICTURE FRAME WHITE FINISH,2.6967036574829777
14666.0,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2.680386236286804
14666.0,22297,HEART IVORY TRELLIS SMALL,2.6747726128326983
14666.0,22694,WICKER STAR ,2.6573490040740944
15271.0,20725,LUNCH BAG RED SPOTTY,67.26730127243304
15271.0,20725,LUNCH BAG RED RETROSPOT,67.26730127243304
15271.0,22382,LUNCHBAG SPACEBOY DESIGN ,66.07262525302359
15271.0,22382,LUNCH BAG SPACEBOY DESIGN ,66.07262525302359
15271.0,22384,LUNCHBAG PINK RETROSPOT,65.1175873018764
15271.0,22384,LUNCH BAG PINK RETROSPOT,65.1175873018764
15271.0,22384,LUNCH BAG PINK POLKADOT,65.1175873018764
15271.0,22384,LUNCH BAG PINK POLKADOTS,65.1175873018764
15271.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,65.00175900127455
15271.0,20728,LUNCH BAG CARS BLUE,63.76535166267698
15271.0,22423,REGENCY CAKESTAND 3 TIER,63.465050892783616
15271.0,85099B,JUMBO BAG RED WHITE SPOTTY ,63.14593177332014
15271.0,85099B,RED RETROSPOT JUMBO BAG ,63.14593177332014
15271.0,85099B,JUMBO BAG RED RETROSPOT,63.14593177332014
15271.0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,62.71414117635349
15271.0,22383,LUNCHBAG SUKI  DESIGN ,62.32943322607396
15271.0,22383,LUNCH BAG SUKI  DESIGN ,62.32943322607396
15271.0,22383,LUNCH BAG SUKI DESIGN ,62.32943322607396
15271.0,20726,LUNCH BAG WOODLAND,61.677247001265926
12665.0,82581,TOILET METAL SIGN,2.371299324433473
12665.0,84991,60 TEATIME FAIRY CAKE CASES,2.34283536793471
12665.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,2.338881085438368
12665.0,21212,PACK OF 72 RETROSPOT CAKE CASES,2.338881085438368
12665.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.281186854535502
12665.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2.281186854535502
12665.0,20725,LUNCH BAG RED SPOTTY,2.280660255247025
12665.0,20725,LUNCH BAG RED RETROSPOT,2.280660255247025
12665.0,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2.274324961973777
12665.0,82578,KITCHEN METAL SIGN,2.2481171015766908
12665.0,22064,PINK DOUGHNUT TRINKET POT ,2.228850588937687
12665.0,85099B,JUMBO BAG RED WHITE SPOTTY ,2.202175157299334
12665.0,85099B,RED RETROSPOT JUMBO BAG ,2.202175157299334
12665.0,85099B,JUMBO BAG RED RETROSPOT,2.202175157299334
12665.0,20685,RED SPOTTY COIR DOORMAT,2.155493397646948
12665.0,20685,DOOR MAT RED SPOT,2.155493397646948
12665.0,20685,DOORMAT RED SPOT,2.155493397646948
12665.0,20685,DOORMAT RED RETROSPOT,2.155493397646948
13341.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,11.214321130005782
13341.0,21212,PACK OF 72 RETROSPOT CAKE CASES,11.214321130005782
13341.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,10.416809017546266
13341.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,10.416809017546266
13341.0,20725,LUNCH BAG RED SPOTTY,10.051696251910098
13341.0,20725,LUNCH BAG RED RETROSPOT,10.051696251910098
13341.0,84991,60 TEATIME FAIRY CAKE CASES,10.031638343124882
13341.0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,9.578269021383598
13341.0,21977,PACK OF 60 PINK PAISLEY CAKE CASES,9.462379958331478
13341.0,22417,PACK OF 60 SPACEBOY CAKE CASES,9.353766596914573
13341.0,85099B,JUMBO BAG RED WHITE SPOTTY ,9.268361799582364
13341.0,85099B,RED RETROSPOT JUMBO BAG ,9.268361799582364
13341.0,85099B,JUMBO BAG RED RETROSPOT,9.268361799582364
13341.0,22423,REGENCY CAKESTAND 3 TIER,9.249402751727406
13341.0,84992,72 SWEETHEART FAIRY CAKE CASES,9.235510824543192
16129.0,22551,PLASTERS IN TIN SPACEBOY,17.472925003691277
16129.0,20725,LUNCH BAG RED SPOTTY,17.237997282191504
16129.0,20725,LUNCH BAG RED RETROSPOT,17.237997282191504
16129.0,22556,PLASTERS IN TIN CIRCUS PARADE ,17.210644806195578
16129.0,22382,LUNCHBAG SPACEBOY DESIGN ,17.149097662206312
16129.0,22382,LUNCH BAG SPACEBOY DESIGN ,17.149097662206312
16129.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,17.14176874206113
16129.0,22147,FELTCRAFT BUTTERFLY HEARTS,17.131205024285954
16129.0,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,16.63697055386541
16129.0,22139,11 PC CERAMIC TEA SET POLKADOT,16.63697055386541
16129.0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,16.63697055386541
16129.0,22554,PLASTERS IN TIN WOODLAND ANIMALS,16.53142947520467
16129.0,20727,LUNCH BAG  BLACK SKULL.,16.525459728229166
16129.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,16.32336638286646
16129.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,16.32336638286646
13880.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,29.88124460685466
13880.0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,28.472174245865855
13880.0,20725,LUNCH BAG RED SPOTTY,28.370277079419665
13880.0,20725,LUNCH BAG RED RETROSPOT,28.370277079419665
13880.0,22865,HAND WARMER OWL DESIGN,27.97249321416478
13880.0,22666,RECIPE BOX PANTRY YELLOW DESIGN,27.882848495558235
13880.0,22382,LUNCHBAG SPACEBOY DESIGN ,27.447255727173623
13880.0,22382,LUNCH BAG SPACEBOY DESIGN ,27.447255727173623
13880.0,84991,60 TEATIME FAIRY CAKE CASES,27.22124984428404
13880.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,27.13274558392572
13880.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,27.13274558392572
13880.0,85099B,JUMBO BAG RED WHITE SPOTTY ,27.007406015523166
13880.0,85099B,RED RETROSPOT JUMBO BAG ,27.007406015523166
13880.0,85099B,JUMBO BAG RED RETROSPOT,27.007406015523166
13880.0,84992,72 SWEETHEART FAIRY CAKE CASES,26.93635437713985
14529.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,30.843111791770983
14529.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,30.767478159789423
14529.0,21212,PACK OF 72 RETROSPOT CAKE CASES,30.767478159789423
14529.0,22865,HAND WARMER OWL DESIGN,30.1732312517165
14529.0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,29.957157710456883
14529.0,20725,LUNCH BAG RED SPOTTY,29.462887034538866
14529.0,20725,LUNCH BAG RED RETROSPOT,29.462887034538866
14529.0,22382,LUNCHBAG SPACEBOY DESIGN ,29.2419447325324
14529.0,22382,LUNCH BAG SPACEBOY DESIGN ,29.2419447325324
14529.0,22952,72 CAKE CASES VINTAGE CHRISTMAS,29.172866974689708
14529.0,22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,29.172866974689708
14529.0,22952,60 CAKE CASES VINTAGE CHRISTMAS,29.172866974689708
14529.0,84991,60 TEATIME FAIRY CAKE CASES,29.08840160312052
14529.0,84992,72 SWEETHEART FAIRY CAKE CASES,28.965539400744632
14529.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,28.762278938888592
14529.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,28.762278938888592
12968.0,21926,RED/CREAM STRIPE CUSHION COVER ,1.626173797550811
12968.0,46000M,POLYESTER FILLER PAD 45x45cm,1.0055751434112206
12968.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.936223538363302
12968.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,0.936223538363302
12968.0,21484,CHICK GREY HOT WATER BOTTLE,0.9184943826628416
12968.0,21485,RED SPOT HEART HOT WATER BOTTLE,0.917019191422938
12968.0,21485,RETROSPOT HEART HOT WATER BOTTLE,0.917019191422938
12968.0,22469,HEART OF WICKER SMALL,0.9159595579574262
12968.0,22111,SCOTTIE DOG HOT WATER BOTTLE,0.8987899617359345
12968.0,22499,WOODEN UNION JACK BUNTING,0.8575067757055934
12968.0,21622,VINTAGE UNION JACK CUSHION COVER,0.8497286834222979
12968.0,21754,HOME BUILDING BLOCK WORD,0.8379761728668973
13211.0,20725,LUNCH BAG RED SPOTTY,20.74422877645252
13211.0,20725,LUNCH BAG RED RETROSPOT,20.74422877645252
13211.0,22382,LUNCHBAG SPACEBOY DESIGN ,19.912685548469987
13211.0,22382,LUNCH BAG SPACEBOY DESIGN ,19.912685548469987
13211.0,20727,LUNCH BAG  BLACK SKULL.,19.59101741094742
13211.0,22384,LUNCHBAG PINK RETROSPOT,19.5433217333773
13211.0,22384,LUNCH BAG PINK RETROSPOT,19.5433217333773
13211.0,22384,LUNCH BAG PINK POLKADOT,19.5433217333773
13211.0,22384,LUNCH BAG PINK POLKADOTS,19.5433217333773
13211.0,84378,SET OF 3 HEART COOKIE CUTTERS,19.49105755008334
13211.0,20728,LUNCH BAG CARS BLUE,18.97339462432313
13211.0,22367,CHILDS APRON SPACEBOY DESIGN,18.703050241747473
13211.0,22367,CHILDRENS APRON SPACEBOY DESIGN,18.703050241747473
13211.0,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,18.66085951051907
13211.0,22952,72 CAKE CASES VINTAGE CHRISTMAS,18.62910464749983
13211.0,22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,18.62910464749983
13211.0,22952,60 CAKE CASES VINTAGE CHRISTMAS,18.62910464749983
13211.0,22383,LUNCHBAG SUKI  DESIGN ,18.61205379624142
13211.0,22383,LUNCH BAG SUKI  DESIGN ,18.61205379624142
13211.0,22383,LUNCH BAG SUKI DESIGN ,18.61205379624142
15634.0,22865,HAND WARMER OWL DESIGN,7.3315537303528
15634.0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,7.219171159963486
15634.0,22867,HAND WARMER BIRD DESIGN,6.946875053964691
15634.0,22113,GREY HEART HOT WATER BOTTLE,6.91283515563088
15634.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.787387977196219
15634.0,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6.787387977196219
15634.0,84029E,RED WOOLLY HOTTIE WHITE HEART.,6.735802239005778
15634.0,22469,HEART OF WICKER SMALL,6.600319407334411
15634.0,22633,HAND WARMER UNION JACK,6.561673087350256
15634.0,22470,HEART OF WICKER LARGE,6.470946660440255
15634.0,21733,RED HANGING HEART T-LIGHT HOLDER,6.188035672198661
16457.0,22469,HEART OF WICKER SMALL,2.6264331408260815
16457.0,84836,ZINC METAL HEART DECORATION,2.5720506865486192
16457.0,22470,HEART OF WICKER LARGE,2.555807865402823
16457.0,22457,NATURAL SLATE HEART CHALKBOARD ,2.4739583219665775
16457.0,21755,LOVE BUILDING BLOCK WORD,2.4345991605334376
16457.0,21733,RED HANGING HEART T-LIGHT HOLDER,2.431693432984367
16457.0,82482,WOODEN PICTURE FRAME WHITE FINISH,2.346554342226539
16457.0,22297,HEART IVORY TRELLIS SMALL,2.3392306486485186
16457.0,21754,HOME BUILDING BLOCK WORD,2.3250741621910826
16457.0,22295,HEART FILIGREE DOVE LARGE,2.2365610002989547
17296.0,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5.550560408814488
17296.0,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,5.550560408814488
17296.0,84997D,CHILDRENS CUTLERY POLKADOT PINK,5.550560408814488
17296.0,20727,LUNCH BAG  BLACK SKULL.,5.032594530604622
17296.0,20725,LUNCH BAG RED SPOTTY,4.994895519296269
17296.0,20725,LUNCH BAG RED RETROSPOT,4.994895519296269
17296.0,22382,LUNCHBAG SPACEBOY DESIGN ,4.9002586641817665
17296.0,22382,LUNCH BAG SPACEBOY DESIGN ,4.9002586641817665
17296.0,85099B,JUMBO BAG RED WHITE SPOTTY ,4.887312079350213
17296.0,85099B,RED RETROSPOT JUMBO BAG ,4.887312079350213
17296.0,85099B,JUMBO BAG RED RETROSPOT,4.887312079350213
17296.0,21212,PACK OF 72 RETRO SPOT CAKE CASES,4.877187132083836
17296.0,21212,PACK OF 72 RETROSPOT CAKE CASES,4.877187132083836
17296.0,21080,SET/20 RED SPOTTY PAPER NAPKINS ,4.855509442494577
17296.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4.855509442494577
17296.0,22384,LUNCHBAG PINK RETROSPOT,4.773394410434197
17296.0,22384,LUNCH BAG PINK RETROSPOT,4.773394410434197
