Actual,Predicted,Residual
0.0,150.29619999999994,-150.29619999999994
0.0,98.03835000000005,-98.03835000000005
569.09,112.81664999999997,456.27335000000005
-19.599999999999998,548.6383499999998,-568.2383499999999
0.0,0.0,0.0
0.0,109.60765000000004,-109.60765000000004
0.0,130.92065,-130.92065
0.0,138.85610000000005,-138.85610000000005
0.0,0.0,0.0
245.24,124.97320000000003,120.26679999999998
452.14,111.90984999999996,340.23015000000004
0.0,39.60985000000003,-39.60985000000003
0.0,0.0,0.0
0.0,376.9040999999999,-376.9040999999999
0.0,13.4072,-13.4072
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1143.0,630.8642999999995,512.1357000000005
0.0,109.08495,-109.08495
1023.46,201.04765000000006,822.41235
0.0,103.09820000000003,-103.09820000000003
0.0,0.0,0.0
0.0,7.8797500000000005,-7.8797500000000005
218.2,175.57040000000003,42.629599999999954
0.0,52.37355,-52.37355
0.0,26.9399,-26.9399
148.4,478.60164999999995,-330.20165
0.0,92.67035000000001,-92.67035000000001
0.0,250.95519999999996,-250.95519999999996
0.0,0.0,0.0
0.0,0.0,0.0
150.8,43.804799999999986,106.99520000000003
0.0,77.47495000000004,-77.47495000000004
0.0,0.0,0.0
316.4,1577.92065,-1261.52065
0.0,0.0,0.0
0.0,23.2767,-23.2767
0.0,110.06805000000003,-110.06805000000003
111.36,28.35545,83.00455
0.0,332.7882999999997,-332.7882999999997
0.0,103.57125000000008,-103.57125000000008
0.0,0.0,0.0
102.83999999999999,157.66179999999986,-54.82179999999987
-11.8,62.70145000000003,-74.50145000000003
0.0,19.323900000000002,-19.323900000000002
165.3,50.980399999999975,114.31960000000004
0.0,49.45265000000001,-49.45265000000001
0.0,132.21490000000003,-132.21490000000003
0.0,318.15605,-318.15605
0.0,440.88580000000024,-440.88580000000024
0.0,0.0,0.0
0.0,-0.0885,0.0885
6552.4,1544.1006,5008.2994
0.0,0.0,0.0
0.0,25.213850000000008,-25.213850000000008
0.0,11.4012,-11.4012
0.0,4.658999999999999,-4.658999999999999
1041.74,728.4126000000007,313.32739999999933
0.0,0.0,0.0
0.0,20.6142,-20.6142
0.0,92.65424999999998,-92.65424999999998
0.0,15.1825,-15.1825
0.0,2.8659000000000003,-2.8659000000000003
7566.66,5639.3795000000055,1927.2804999999944
0.0,-0.014750000000000001,0.014750000000000001
1222.14,766.7383500000005,455.40164999999956
102.12,0.612,101.50800000000001
455.08,397.90185000000025,57.17814999999973
0.0,0.0,0.0
181.45,41.901450000000025,139.54854999999998
0.0,0.0,0.0
0.0,128.28045000000003,-128.28045000000003
0.0,70.35345000000001,-70.35345000000001
0.0,0.0,0.0
0.0,0.0,0.0
0.0,18.045399999999994,-18.045399999999994
0.0,315.91274999999973,-315.91274999999973
0.0,73.46184999999997,-73.46184999999997
0.0,109.89470000000001,-109.89470000000001
0.0,0.0,0.0
0.0,23.126950000000008,-23.126950000000008
0.0,128.84734999999998,-128.84734999999998
0.0,134.57154999999997,-134.57154999999997
0.0,9.65175,-9.65175
0.0,233.02965000000012,-233.02965000000012
0.0,96.06900000000002,-96.06900000000002
0.0,0.0,0.0
292.58,61.488500000000016,231.09149999999997
1238.48,3799.1959000000006,-2560.7159000000006
0.0,172.47354999999996,-172.47354999999996
0.0,14.056650000000001,-14.056650000000001
160.19,220.67639999999986,-60.48639999999986
0.0,80.62244999999999,-80.62244999999999
0.0,34.6966,-34.6966
0.0,0.0,0.0
765.13,963.3282500000004,-198.19825000000037
0.0,217.64855000000006,-217.64855000000006
0.0,156.2276,-156.2276
3404.0,3255.452049999998,148.54795000000195
0.0,209.74534999999992,-209.74534999999992
0.0,254.29755,-254.29755
0.0,0.15059999999999998,-0.15059999999999998
843.78,992.7876499999998,-149.00764999999978
0.0,285.42339999999996,-285.42339999999996
488.76,196.7439000000001,292.0160999999999
865.93,223.94200000000012,641.9879999999998
0.0,20.060299999999998,-20.060299999999998
0.0,0.0,0.0
0.0,140.41645000000008,-140.41645000000008
0.0,70.07965,-70.07965
0.0,166.52450000000002,-166.52450000000002
0.0,0.0,0.0
0.0,900.3148499999998,-900.3148499999998
1253.66,382.25799999999987,871.4020000000003
0.0,0.0,0.0
0.0,-0.029500000000000002,0.029500000000000002
-172.89,527.5380500000006,-700.4280500000006
1371.6,1757.9558,-386.35580000000004
0.0,64.76249999999995,-64.76249999999995
508.02,70.64705000000001,437.37294999999995
570.98,448.5712499999998,122.40875000000023
0.0,0.0,0.0
0.0,106.71840000000002,-106.71840000000002
0.0,172.76750000000004,-172.76750000000004
379.06,447.25809999999944,-68.19809999999944
0.0,0.0,0.0
0.0,104.86385000000001,-104.86385000000001
0.0,-1.0608000000000004,1.0608000000000004
0.0,4.088,-4.088
557.69,411.46154999999993,146.22845000000012
0.0,155.16859999999988,-155.16859999999988
0.0,10.94395,-10.94395
204.0,1139.4043499999996,-935.4043499999996
0.0,4.795,-4.795
158.36,31.417100000000005,126.94290000000001
0.0,0.0,0.0
0.0,16.428499999999996,-16.428499999999996
0.0,0.0,0.0
0.0,60.78505000000001,-60.78505000000001
1232.5900000000001,176.19754999999978,1056.3924500000003
731.88,50.93019999999999,680.9498
0.0,0.0,0.0
0.0,75.6543,-75.6543
0.0,2.5026,-2.5026
0.0,0.0,0.0
0.0,101.46785000000011,-101.46785000000011
0.0,148.0781,-148.0781
0.0,0.0,0.0
269.77,78.79159999999997,190.97840000000002
0.0,2.2845,-2.2845
0.0,185.5558,-185.5558
168.55,251.62309999999994,-83.07309999999993
0.0,0.0,0.0
396.65,217.21300000000002,179.43699999999995
0.0,0.0,0.0
0.0,34.46300000000001,-34.46300000000001
584.66,346.9110499999999,237.7489500000001
0.0,106.85855,-106.85855
0.0,84.07994999999994,-84.07994999999994
0.0,0.0,0.0
0.0,0.0,0.0
766.14,121.80659999999995,644.3334
0.0,10.254350000000002,-10.254350000000002
0.0,0.0,0.0
0.0,0.0,0.0
0.0,146.81849999999994,-146.81849999999994
507.82,402.21189999999956,105.60810000000043
0.0,0.0,0.0
330.64,196.1584,134.4816
663.26,1528.2707499999992,-865.0107499999992
0.0,0.0,0.0
359.04,69.72620000000002,289.3138
401.75,244.97090000000043,156.77909999999957
0.0,46.80839999999999,-46.80839999999999
0.0,0.0,0.0
0.0,0.685,-0.685
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,413.4157500000004,-413.4157500000004
0.0,0.0,0.0
196.85,274.3197500000002,-77.46975000000023
379.19,76.76150000000001,302.4285
303.85,75.77505000000002,228.07495
307.15000000000003,142.987,164.16300000000004
0.0,-0.06675,0.06675
0.0,0.0,0.0
197.55,31.77165,165.77835000000002
0.0,141.8409499999999,-141.8409499999999
323.12,102.61830000000002,220.50169999999997
0.0,5.8801,-5.8801
0.0,0.0,0.0
0.0,616.3664499999992,-616.3664499999992
0.0,0.0,0.0
177.93,90.59795000000005,87.33204999999995
821.59,705.5386499999997,116.0513500000003
1741.95,1296.6197499999996,445.33025000000043
0.0,29.304049999999997,-29.304049999999997
0.0,6.94895,-6.94895
0.0,2.42165,-2.42165
0.0,0.0,0.0
0.0,89.48015,-89.48015
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.48,-5.48
433.0,380.51190000000025,52.48809999999975
0.0,185.89739999999992,-185.89739999999992
0.0,0.0,0.0
0.0,0.0,0.0
416.58000000000004,50.55125,366.02875000000006
0.0,60.15715,-60.15715
0.0,4.4832,-4.4832
1351.68,238.1131000000001,1113.5669
0.0,0.0,0.0
0.0,137.19989999999996,-137.19989999999996
315.33,306.1189000000001,9.211099999999874
0.0,6990.165150000004,-6990.165150000004
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,51.71104999999999,-51.71104999999999
1798.48,1298.0723499999988,500.40765000000124
0.0,120.29175,-120.29175
239.28,475.6744500000001,-236.3944500000001
0.0,293.09885000000014,-293.09885000000014
752.1800000000001,324.65735000000035,427.5226499999997
0.0,201.4783000000001,-201.4783000000001
0.0,167.1846,-167.1846
313.8,714.5366500000001,-400.7366500000001
0.0,83.89949999999999,-83.89949999999999
437.12,320.68109999999996,116.43890000000005
183.60000000000002,43.52005000000001,140.07995
0.0,0.685,-0.685
0.0,118.33320000000003,-118.33320000000003
0.0,16.3343,-16.3343
0.0,75.58330000000002,-75.58330000000002
1090.07,839.9989000000006,250.07109999999932
0.0,0.0,0.0
0.0,0.0,0.0
52.74,35.245299999999986,17.494700000000016
129.15,128.1845,0.9654999999999916
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.685,-0.685
0.0,57.832950000000004,-57.832950000000004
529.61,190.1404500000001,339.4695499999999
0.0,0.7922999999999999,-0.7922999999999999
0.0,113.40610000000002,-113.40610000000002
0.0,0.0,0.0
0.0,0.0,0.0
0.0,78.72319999999999,-78.72319999999999
0.0,0.0,0.0
0.0,31.801,-31.801
0.0,20.4115,-20.4115
0.0,309.92425000000037,-309.92425000000037
683.2,277.9742499999999,405.2257500000001
444.68,136.81939999999997,307.86060000000003
592.75,765.7348500000002,-172.98485000000016
107.42,586.9894000000002,-479.56940000000014
120.66,11.68235,108.97765
0.0,125.36055,-125.36055
722.14,1088.6052000000007,-366.46520000000066
0.0,0.0,0.0
0.0,18.792450000000002,-18.792450000000002
0.0,0.0,0.0
0.0,230.97779999999995,-230.97779999999995
0.0,113.67315000000002,-113.67315000000002
0.0,60.83575,-60.83575
0.0,164.37174999999996,-164.37174999999996
0.0,167.34725000000006,-167.34725000000006
0.0,-0.13274999999999998,0.13274999999999998
1425.2,406.3714500000002,1018.8285499999998
0.0,7.236500000000001,-7.236500000000001
157.78,147.75980000000007,10.020199999999932
0.0,79.63020000000003,-79.63020000000003
0.0,0.0,0.0
110.73,252.28599999999994,-141.55599999999993
0.0,0.0,0.0
0.0,129.3736999999999,-129.3736999999999
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,72.88855000000001,-72.88855000000001
0.0,0.0,0.0
0.0,262.10954999999996,-262.10954999999996
0.0,0.0,0.0
0.0,180.70420000000013,-180.70420000000013
178.4,874.0787500000001,-695.6787500000002
297.0,318.8101500000008,-21.810150000000817
0.0,27.3527,-27.3527
59.64,197.33589999999987,-137.69589999999988
227.39,208.84495000000013,18.54504999999986
59.400000000000006,77.20120000000009,-17.80120000000008
0.0,0.0,0.0
0.0,136.54164999999995,-136.54164999999995
0.0,152.75094999999996,-152.75094999999996
0.0,4.8649000000000004,-4.8649000000000004
0.0,122.72100000000005,-122.72100000000005
284.25,170.22144999999992,114.02855000000008
0.0,0.0,0.0
0.0,0.0,0.0
3513.36,7035.835100000006,-3522.4751000000056
0.0,134.42585000000005,-134.42585000000005
0.0,63.58755,-63.58755
0.0,0.0,0.0
0.0,46.62615000000001,-46.62615000000001
0.0,0.0,0.0
0.0,0.0,0.0
0.0,73.73460000000003,-73.73460000000003
0.0,408.93905,-408.93905
0.0,0.0,0.0
0.0,187.46259999999998,-187.46259999999998
0.0,0.0,0.0
0.0,1.37,-1.37
0.0,119.66425000000001,-119.66425000000001
0.0,0.0,0.0
0.0,27.88945000000001,-27.88945000000001
314.73,171.56060000000005,143.16939999999997
0.0,232.63259999999988,-232.63259999999988
0.0,1238.1536500000004,-1238.1536500000004
0.0,3.3605000000000005,-3.3605000000000005
0.0,0.0,0.0
0.0,12.285300000000001,-12.285300000000001
111.83,16.535149999999998,95.29485
152.95,101.85774999999998,51.09225000000001
0.0,103.21474999999995,-103.21474999999995
0.0,0.39225,-0.39225
0.0,2.044,-2.044
1319.16,928.1830499999995,390.97695000000056
0.0,52.75909999999999,-52.75909999999999
0.0,58.34419999999994,-58.34419999999994
0.0,633.5285499999999,-633.5285499999999
1245.81,595.9405499999998,649.8694500000001
0.0,0.8011500000000001,-0.8011500000000001
0.0,0.0,0.0
0.0,0.0,0.0
0.0,41.368050000000004,-41.368050000000004
0.0,150.19334999999998,-150.19334999999998
0.0,0.0,0.0
0.0,2.055,-2.055
0.0,21.01785,-21.01785
0.0,0.0,0.0
76.8,170.8100000000003,-94.01000000000029
0.0,94.11769999999999,-94.11769999999999
180.7,14.893400000000002,165.80659999999997
345.4,113.90574999999994,231.49425000000002
0.0,0.0,0.0
0.0,0.0,0.0
327.3,332.23100000000005,-4.93100000000004
0.0,0.0,0.0
16.65,522.4070000000002,-505.7570000000002
0.0,127.09755000000001,-127.09755000000001
0.0,0.39225,-0.39225
0.0,0.0,0.0
-125.0,222.66549999999992,-347.66549999999995
0.0,0.0,0.0
0.0,3528.7757999999985,-3528.7757999999985
0.0,1.5378,-1.5378
0.0,96.86994999999999,-96.86994999999999
0.0,110.09700000000008,-110.09700000000008
0.0,211.92820000000006,-211.92820000000006
0.0,171.27030000000013,-171.27030000000013
0.0,593.5214000000004,-593.5214000000004
